#,Name,ClipType,Media In,Media Out,Media Duration,Away Team,NHL Period,Player Participation,GameClockIn,Home Team,ScoutedPlayer,NonScoutedPlayer,Shot Location,Strength,Chance?,Successful?,PKZC Origin,OddManRush,Shot Type,Media Offset,Source Clip Name,Penalty,Penalty Call,Source Index,Play ID,TagAndDistribute00,TagAndDistribute01,TagAndDistribute02,TagAndDistribute03,TagAndDistribute04,TagAndDistribute05,TagAndDistribute06,TagAndDistribute07,TagAndDistribute08,TagAndDistribute09,TagAndDistribute10,TagAndDistribute11,TagAndDistribute12,TagAndDistribute13,TagAndDistribute14,TagAndDistribute15,TagAndDistribute16,TagAndDistribute17,TagAndDistribute18,TagAndDistribute19,Unique Instance ID,cBlank,cBreakouts,cClockSort,cCorsiFor,cCWins,cDumps,cEntryWins,cFOWins,cGameClockSort,cGoals,cPlays,cPossessions,cSaves,cSOGs,cStrength,cWWins,cZoneClearDZ,cZoneClearEntry,cZoneClearFaceOff,cZoneClears,GameId,Appert,Comments ,Comments 4,Comments 5,Comments 6,Comments 7,Comments 8,Comments 9,Graham,Graham Comments,Jewell,Jewell Comments,Lysyj,Player Comments,Red Comments,Smith,Vines,Weber,NHL Away Team,NHL Challenge Initiated By,NHL Challenge IsGoalOverturned,NHL Challenge Reason,NHL Challenge Team,NHL Clock Seconds,NHL Clock Time,NHL Corsi,NHL Emergency Goaltender,NHL Emergency Goaltender Team,NHL Event Distance,NHL Event Side of Ice,NHL Event Strength,NHL Event Type,NHL Event X,NHL Event Y,NHL Event Zone,NHL Faceoff For Shot,NHL Faceoff Loser,NHL Faceoff Losing Team,NHL Faceoff Result,NHL Faceoff Winner,NHL Faceoff Winning Team,NHL Fenwick,NHL Game Code,NHL Game Date,NHL Goal Assist1,NHL Goal Assist2,NHL Goal Scorer,NHL Goalie Scored Against,NHL GoalZone,NHL Home Team,NHL IsAwarded,NHL IsEmptyNet,NHL IsExtraAttacker,NHL IsPenaltyShot,NHL IsShootout,NHL Penalty Duration,NHL Penalty Served By,NHL Penalty Type,NHL Poss Percent Against,NHL Poss Percent For,NHL Primary Team,NHL Primary Team Player,NHL Primary Team Player Hand,NHL Score Differential,NHL Season,NHL Secondary Team,NHL Secondary Team Player,NHL Secondary Team Player Hand,NHL Shift Duration,NHL Shift End,NHL Shift Seconds,NHL Shift Start,NHL Shot Creates Rebound,NHL Shot Miss Creates Shot,NHL Shot Off Faceoff,NHL Shot Off Miss,NHL Shot Off Rebound,NHL Shot Reason,NHL Shot Scoring Weight,NHL Shot Type,NHL Shots Against,NHL Shots For,NHL Shots Total,NHL SNB Against,NHL SNB For,NHL SNB Total,NHL Stop Primary,NHL Stop Secondary,NHL Zone Finish,NHL Zone Start,Player Participation Defense,Player Participation Offense,Away Team Name,Breakout,Chance Type,Defense Team Abrv,Defense Team Name,Defense Team Org,DefensiveTeam,Entry,Entry Origin,Event 1,Event 2,Event 3,Game Date,GameClockDuration,GameClockEnd,GameClockInSecs,GameClockOut,GameClockOutSecs,GameClockStart,GoodTeach,Home Team Name,HomePlayerPresence,ImportClipType,Location,Meeting?,MemberOfTeam,NHLDescription,NonScoutedScore,Offense Team Abrv,Offense Team Name,Offense Team Org,OffensiveTeam,Period,Play Number,Player ,Player Minutes Defensive,Player Minutes Offensive,Player Touches,Player1,Player2,Player3,Player4,Player5,PlayerID,PlayID,Practice Drill,Primary Assist,Quarter,Result,ScoutedScore,ScoutedScoreDif,Secondary Assist,Shift,ShiftEndTime,ShiftStartTime,System,Team,TOIPlayerName,Type,VisitorPlayerPresence,Win/Loss,X Result,Zone,CWL,DZTime,FaceOffLRC,Forehand Backhand,InZoneOrigin,MPM 1a,MPM -1a,MPM 1b,MPM -1b,MPM 1c,MPM -1c,MPM 1d,MPM -1d,MPM 3,MPM -3,MPM 5,MPM -5,NZTime,OZTime,PKZCNext,PKZCNextTime,WWL,GameDate_TOI,OpponentTeam_TOI,Period_TOI,PlayerName_TOI,ScoutedTeam_TOI,ScoutedWinger,ShiftDuration_TOI,ShiftDurationSec_TOI,ShiftEnd_TOI,ShiftEndSec_TOI,ShiftStart_TOI,ShiftStartSec_TOI,Strength_TOI
11,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 004",Shift_TOI,00:01:09.58,00:01:46.15,00:00:36.2860000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",20:00,,09 Moore,,,Even,,,,,,00:01:09.9700000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,fd8771da-cc9a-460d-b5d7-49d126a462e1,,,,,,,,,,,,,,,,,,,,,92c7fac8-8925-4559-8844-ddecd15b1bd7,,0,1200,0,0,0,0,0,1200,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1200,19:24,1164,,,,,,,,,,0,,,,,,,,,,,,,,,,,FD8771DA-CC9A-460D-B5D7-49D126A462E1,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,36,0,,,,,,,,,,,,,,,,
12,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 005",Shift_TOI,00:01:10.03,00:01:50.51,00:00:40.7910000,,1,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",20:00,,12 Zieky,,,Even,,,,,,00:01:10.0530000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,17e90086-a6ec-4959-8c2b-1e6c37bf4996,,,,,,,,,,,,,,,,,,,,,feade30c-7e6c-44f8-970a-272dae6e1236,,0,1200,0,0,0,0,0,1200,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1200,19:19,1159,,,,,,,,,,0,,,,,,,,,,,,,,,,,17E90086-A6EC-4959-8C2B-1E6C37BF4996,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,41,0,,,,,,,,,,,,,,,,
13,"GM26 2019-02-01 Colgate at RPI P1, Shift_TOI 006",Shift_TOI,00:01:10.03,00:01:50.51,00:00:40.7910000,,1,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",20:00,,17 Burgess,,,Even,,,,,,00:01:10.0530000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,45f30c47-0c6a-4f8a-a284-2f0783ea90fb,,,,,,,,,,,,,,,,,,,,,dcd28513-263f-4a33-97fb-263a28016802,,0,1200,0,0,0,0,0,1200,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1200,19:19,1159,,,,,,,,,,0,,,,,,,,,,,,,,,,,45F30C47-0C6A-4F8A-A284-2F0783EA90FB,,,,,0,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,41,0,,,,,,,,,,,,,,,,
14,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 001",Opponent Possession,00:01:14.18,00:01:14.46,00:00:00.4670000,,1,,19:54,,,,,Even,,,,,,00:01:14.3080000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,20c8b047-65c6-4900-9aa7-d1435c2e5b17,,,,,,,,,,,,,,,,,,,,,12dc4f15-5957-401d-8adc-eb3e35488561,,0,1194,0,0,0,0,0,1194,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1194,19:53,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,20C8B047-65C6-4900-9AA7-D1435C2E5B17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 002",Opponent Possession,00:01:14.22,00:01:14.50,00:00:00.4670000,,1,,19:54,,,,,Even,,,,,,00:01:14.3740000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,4d202918-2db6-4130-b12c-5ca5b3f63c4b,,,,,,,,,,,,,,,,,,,,,36d78e9f-d988-4e05-a345-8fc939e24543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1194,19:53,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"GM26 2019-02-01 Colgate at RPI P1, Entry 001",Entry,00:01:14.46,00:01:24.45,00:00:09.9770000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:49,,,,,Even,,yes,,,,00:01:14.7750000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,0c624adb-d55c-4c81-81f9-874be5c95b81,,,,,,,,,,,,,,,,,,,,,f6c996ca-075b-43ad-a857-1f9465e3d4c2,,0,1189,0,0,1,1,0,1189,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,dump,nz,,,,2/1/2019 12:00:00 AM,,,1189,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0C624ADB-D55C-4C81-81F9-874BE5C95B81,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 003",Opponent Possession,00:01:15.18,00:01:43.39,00:00:28.3450000,,1,,19:53,,,,,Even,,,,,,00:01:15.3090000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,7b3ea10e-cfcd-44e7-8347-441c8f340d85,,,,,,,,,,,,,,,,,,,,,31f6769b-0372-4730-924a-4b94a0fa3b77,,0,1193,0,0,0,0,0,1193,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1193,19:25,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,7B3EA10E-CFCD-44E7-8347-441C8F340D85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"GM26 2019-02-01 Colgate at RPI P1, Hit 001",Hit,00:01:15.19,00:01:23.18,00:00:07.9750000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:50,,,,,Even,,,,,,00:01:15.3250000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,7934111f-583f-4dbf-ab68-421571744011,,,,,,,,,,,,,,,,,,,,,05dc0c60-32ef-4d8c-985e-9dce9a6aeae9,,0,1190,0,0,0,0,0,1190,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1190,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,7934111F-583F-4DBF-AB68-421571744011,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"GM26 2019-02-01 Colgate at RPI P1, Opponent Possession 004",Opponent Possession,00:01:15.22,00:01:43.43,00:00:28.3450000,,1,,19:53,,,,,Even,,,,,,00:01:15.3750000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,a4df39ac-93c3-4080-9fb7-9d092ec4f509,,,,,,,,,,,,,,,,,,,,,554902f1-9630-4f88-aa15-b6615e83f3f9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1193,19:25,1165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"GM26 2019-02-01 Colgate at RPI P1, Opponent Forecheck 001",Opponent Forecheck,00:01:16.32,00:01:33.24,00:00:16.8670000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:49,,,,,Even,,,,,,00:01:16.5270000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,1bdc171e-a800-4d92-ba6c-5beb341dcbf4,,,,,,,,,,,,,,,,,,,,,cebd075d-a86a-4fd7-942c-6003f331a638,,0,1189,0,0,0,0,0,1189,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,16,,1189,19:39,1179,,,,,,,,,,0,,,,,,,,,,,,,,,,,1BDC171E-A800-4D92-BA6C-5BEB341DCBF4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"GM26 2019-02-01 Colgate at RPI P1, Shot Against 001",Shot Against,00:01:21.26,00:01:35.25,00:00:13.9810000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:36,,,,high,Even,no,,,,,00:01:21.4310000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,fcdcc94c-aa8e-4fb5-8529-c2996d20f61a,,,,,,,,,,,,,,,,,,,,,50e8614a-1d5b-43f4-9c47-5397562a666d,,0,1176,0,0,0,0,0,1176,0,1,0,1,1,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1176,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,FCDCC94C-AA8E-4FB5-8529-C2996D20F61A,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"GM26 2019-02-01 Colgate at RPI P1, Shot Against 002",Shot Against,00:01:25.36,00:01:39.35,00:00:13.9810000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:31,,,,high,Even,blocked,,,,,00:01:25.6020000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,db2d2718-6d36-47e2-9126-e63c6163bf7a,,,,,,,,,,,,,,,,,,,,,4ca5e279-210b-4e6f-9875-ee12d5aa6894,,0,1171,0,0,0,0,0,1171,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1171,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,DB2D2718-6D36-47E2-9126-E63C6163BF7A,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"GM26 2019-02-01 Colgate at RPI P1, Defensive Zone 001",Defensive Zone,00:01:27.25,00:01:36.34,00:00:09.1420000,,1,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",19:39,,,,,Even,,,,,,00:01:27.4210000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,0ce1b906-8f37-4619-a48f-2a8f228ae737,,,,,,,,,,,,,,,,,,,,,080c7746-d3a8-46d6-b80a-9e413c03c8fc,,0,1179,0,0,0,0,0,1179,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,17 ; 2ND QUICK THEN BOX OUT EARLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,10,,1179,19:35,1175,,,,,,,,,,0,,,,,,,,,,,,,,,,,0CE1B906-8F37-4619-A48F-2A8F228AE737,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"GM26 2019-02-01 Colgate at RPI P1, Jewell 002",Jewell,00:01:31.00,00:01:34.56,00:00:03.9210000,,1,,,,,,,,,,,,,00:01:31.0080000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,867f86d5-0a0a-4b9d-a4c4-90d31509377a,,,,,,,,,,,,,,,,,,,,,08f62d90-3cac-4c98-a961-cd18d17c8479,,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,,,,,,,,,,,,31;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867F86D5-0A0A-4B9D-A4C4-90D31509377A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,"GM26 2019-02-01 Colgate at RPI P1, Defensive Zone 002",Defensive Zone,00:01:33.25,00:01:45.24,00:00:11.9950000,,1,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",19:33,,,,,Even,,,,,,00:01:33.4100000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,1a9532fb-855b-4290-9ebf-2dc5e0c76977,,,,,,,,,,,,,,,,,,,,,4108ffa5-5740-439d-86f3-b392f0a88ad5,,0,1173,0,0,0,0,0,1173,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,17  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"09 Moore, 12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,12,,1173,19:27,1167,,,,,,,,,,0,,,,,,,,,,,,,,,,,1A9532FB-855B-4290-9EBF-2DC5E0C76977,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,"GM26 2019-02-01 Colgate at RPI P1, Shot For 001",Shot For,00:01:36.22,00:01:50.21,00:00:13.9810000,,1,"08 Gornall, 12 Zieky, 17 Burgess, 21 Wiffen, 27 Bear, 31 Savory",19:21,,12 Zieky,,rush,Even,blocked,,,,wrist,00:01:36.3630000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,1cbd95f6-6f9e-4e4e-889e-b09352304746,,,,,,,,,,,,,,,,,,,,,a9b08183-1893-42a7-a2a6-03a71f37043f,,0,1161,1,0,0,0,0,1161,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"08 Gornall, 12 Zieky, 17 Burgess, 21 Wiffen, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1161,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,1CBD95F6-6F9E-4E4E-889E-B09352304746,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,"GM26 2019-02-01 Colgate at RPI P1, Breakout 001",Breakout,00:01:37.26,00:01:44.40,00:00:07.2410000,,1,"12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",19:27,,,,,Even,,,,,,00:01:37.4310000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,3fabbbb5-116c-4504-af40-74813ac611d7,,,,,,,,,,,,,,,,,,,,,2333abd1-94c4-4758-adc6-ccf10d530b3e,,1,1167,0,0,0,0,0,1167,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"12 Zieky, 17 Burgess, 21 Wiffen, 23 Johnson, 24 Reilly, 31 Savory",,dz coverage,,,,,,,,,,,2/1/2019 12:00:00 AM,8,,1167,19:26,1166,,,,,,,,,,0,,,,,,,,,,,,,,,,,3FABBBB5-116C-4504-AF40-74813AC611D7,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,"GM26 2019-02-01 Colgate at RPI P1, Entry 002",Entry,00:01:38.60,00:01:48.58,00:00:09.9770000,,1,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",19:25,,,,,Even,,yes,,,,00:01:38.9990000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,9a50330f-1fbe-4ed6-8913-f1dd0277e6c4,,,,,,,,,,,,,,,,,,,,,08527b85-5418-47c5-9edd-09be94aa9ee1,,0,1165,0,0,0,1,0,1165,0,1,1,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 31 Savory",,,,,,,,possession,breakout,,,,2/1/2019 12:00:00 AM,,,1165,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,9A50330F-1FBE-4ED6-8913-F1DD0277E6C4,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,"GM26 2019-02-01 Colgate at RPI P1, Offensive Zone 001",Offensive Zone,00:01:41.39,00:02:08.01,00:00:26.3600000,,1,"04 Grant, 08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 27 Bear, 31 Savory",19:24,,,,,Even,,,,,,00:01:41.6520000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,c809b287-773e-4c6d-8b27-23c125ed4dd3,,,,,,,,,,,,,,,,,,,,,61aeecb7-71b4-446e-90d3-b6a68e646dc5,,0,1164,0,0,0,0,0,1164,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,"04 Grant, 08 Gornall, 21 Wiffen, 23 Johnson, 24 Reilly, 26 Marrello, 27 Bear, 31 Savory",,,,,,,,,,,,,2/1/2019 12:00:00 AM,26,,1164,19:04,1144,,,,,,,,,,0,,,,,,,,,,,,,,,,,C809B287-773E-4C6D-8B27-23C125ED4DD3,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,"GM26 2019-02-01 Colgate at RPI P1, RPI Possession 001",RPI Possession,00:01:44.25,00:01:49.34,00:00:05.1380000,,1,,19:24,,,,,Even,,,,,,00:01:44.4210000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,9eaa3dc3-396a-41bd-865f-0ddab2b76a91,,,,,,,,,,,,,,,,,,,,,2b57bc42-0c35-453a-94c7-0ce702e54fcf,,0,1164,0,0,0,0,0,1164,0,1,0,0,0,EVEN,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1164,19:19,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,9EAA3DC3-396A-41BD-865F-0DDAB2B76A91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,"GM26 2019-02-01 Colgate at RPI P1, RPI Possession 002",RPI Possession,00:01:44.29,00:01:49.38,00:00:05.1380000,,1,,19:24,,,,,Even,,,,,,00:01:44.4880000,GM26 2019-02-01 Colgate at RPI P1.mp4,,,,112e18e8-6821-48a0-af4b-722b073d7a17,,,,,,,,,,,,,,,,,,,,,87220797-971a-42a0-b7e5-3c35fa7eeb1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RPI,,,,,Colgate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/1/2019 12:00:00 AM,,,1164,19:19,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
