#,Name,ClipType,Media In,Media Out,Media Duration,NHL Period,GameClockIn,Strength,Smith,Weber,Jewell,Lysyj,Red Comments,Jewell Comments
1,"GM26 2019-02-01 Colgate at RPI P2, Game 001",Game,00:00:44.47,00:30:40.59,00:29:56.2130000,2,,Even,,,,,,
2,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 001",Shift_TOI,00:00:46.46,00:10:58.46,00:10:12.0120000,2,20:00,Even,,,,,,
3,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 002",Shift_TOI,00:00:47.15,00:01:23.51,00:00:36.6030000,2,20:00,Even,,,,,,
4,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 003",Shift_TOI,00:00:47.15,00:01:23.51,00:00:36.6030000,2,20:00,Even,,,,,,
5,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 004",Shift_TOI,00:00:47.15,00:01:23.51,00:00:36.6030000,2,20:00,Even,,,,,,
6,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 001",TeamShift,00:00:47.30,00:01:05.14,00:00:17.7340000,2,20:00,Even,,,,,,
7,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 001",SyncPoint,00:00:48.05,00:00:50.05,00:00:02.0020000,2,20:00,Even,,,,,,
8,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 002",SyncPoint,00:00:48.09,00:00:50.09,00:00:02.0020000,2,20:00,Even,,,,,,
9,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 005",Shift_TOI,00:00:48.16,00:01:29.19,00:00:41.0580000,2,20:00,Even,,,,,,
10,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 006",Shift_TOI,00:00:48.16,00:01:29.19,00:00:41.0580000,2,20:00,Even,,,,,,
11,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 001",Faceoff,00:00:48.22,00:01:01.21,00:00:12.9800000,2,20:00,Even,,,,,,
12,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 001",NZ Offense,00:00:50.08,00:00:57.43,00:00:07.5910000,2,19:56,Even,,,,,,
13,"GM26 2019-02-01 Colgate at RPI P2, Entry 001",Entry,00:00:51.15,00:01:01.14,00:00:09.9770000,2,19:53,Even,fc ; bad turnover 09.,,,,,
14,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 001",Forecheck,00:00:51.45,00:01:00.33,00:00:08.7920000,2,19:55,Even,,,,,,
15,"GM26 2019-02-01 Colgate at RPI P2, Take Away 001",Take Away,00:00:51.49,00:01:06.48,00:00:14.9820000,2,19:51,Even,,,,,,
16,"GM26 2019-02-01 Colgate at RPI P2, Jewell 001",Jewell,00:00:53.01,00:01:00.30,00:00:07.4740000,2,,,,,OZ; TEACH 09,,,
17,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 001",RPI Possession,00:00:53.01,00:00:59.10,00:00:06.1560000,2,19:56,Even,,,,,,
18,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 002",RPI Possession,00:00:53.05,00:00:59.15,00:00:06.1560000,2,19:56,Even,,,,,,
19,"GM26 2019-02-01 Colgate at RPI P2, Giveaway 001",Giveaway,00:00:53.11,00:01:08.10,00:00:14.9820000,2,19:50,Even,,,,,,
20,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 001",Shot Against,00:00:54.01,00:01:08.00,00:00:13.9810000,2,19:43,Even,,LRA; teach 09 no blind drops. 23 + trying to stay up w/#'s 17 cant get beat back,,,,
21,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 001",Offensive Zone,00:00:54.34,00:01:04.01,00:00:09.4430000,2,19:52,Even,,,,,,
22,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 001",Opponent Breakout,00:00:56.02,00:01:03.25,00:00:07.3740000,2,19:48,Even,,,,,,
23,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 001",Opponent Entry,00:00:58.09,00:01:08.08,00:00:09.9770000,2,19:46,Even,,,,,,
24,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 001",Opponent Possession,00:00:59.60,00:01:16.26,00:00:16.4330000,2,19:49,Even,,,,,,
25,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 002",Opponent Possession,00:01:00.04,00:01:16.30,00:00:16.4330000,2,19:49,Even,,,,,,
26,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 001",Defensive Zone,00:01:01.58,00:01:10.36,00:00:08.6420000,2,19:44,Even,17 GET INSIDE POSITION ON DZR,,,,,
27,"GM26 2019-02-01 Colgate at RPI P2, Jewell 002",Jewell,00:01:02.43,00:01:06.51,00:00:04.1370000,2,,,,,31;,,,
28,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 002",Shot Against,00:01:25.11,00:01:39.10,00:00:13.9810000,2,19:38,Even,,,,,,
29,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 002",Defensive Zone,00:01:32.18,00:02:02.48,00:00:30.5140000,2,19:38,Even,,,,,,
30,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 002",TeamShift,00:01:33.04,00:02:20.53,00:00:47.8310000,2,19:41,Even,,,,,,
31,"GM26 2019-02-01 Colgate at RPI P2, Jewell 003",Jewell,00:01:33.05,00:01:37.25,00:00:04.3380000,2,,,,,31;,,,
32,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 007",Shift_TOI,00:01:33.08,00:02:27.48,00:00:54.6710000,2,19:41,Even,,,,,,
33,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 008",Shift_TOI,00:01:33.14,00:02:29.35,00:00:56.3560000,2,19:41,Even,,,,,,
34,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 009",Shift_TOI,00:01:33.22,00:02:24.55,00:00:51.5520000,2,19:41,Even,,,,,,
35,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 003",SyncPoint,00:01:33.27,00:01:35.27,00:00:02.0020000,2,19:41,Even,,,,,,
36,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 010",Shift_TOI,00:01:33.30,00:02:21.22,00:00:47.8810000,2,19:41,Even,,,,,,
37,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 011",Shift_TOI,00:01:33.30,00:02:21.22,00:00:47.8810000,2,19:41,Even,,,,,,
38,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 004",SyncPoint,00:01:33.31,00:01:35.31,00:00:02.0020000,2,19:41,Even,,,,,,
39,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 002",Faceoff,00:01:33.41,00:01:46.39,00:00:12.9800000,2,19:41,Even,,,,,,
40,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 003",Opponent Possession,00:01:37.55,00:02:58.41,00:01:20.7640000,2,19:37,Even,,,,,,
41,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 004",Opponent Possession,00:01:37.59,00:02:58.45,00:01:20.7640000,2,19:37,Even,,,,,,
42,"GM26 2019-02-01 Colgate at RPI P2, NZ Forecheck 001",NZ Forecheck,00:01:56.50,00:02:08.32,00:00:11.6950000,2,19:16,Even,,,,,,
43,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 002",Opponent Entry,00:02:00.50,00:02:10.49,00:00:09.9770000,2,19:10,Even,dzr ; lazy. don't follow behind.  wings back with purpose. quick to puck,,,,,
44,"GM26 2019-02-01 Colgate at RPI P2, Opponent Forecheck 001",Opponent Forecheck,00:02:02.33,00:02:14.10,00:00:11.6120000,2,19:10,Even,,,,,,
45,"GM26 2019-02-01 Colgate at RPI P2, Jewell 004",Jewell,00:02:04.14,00:02:14.12,00:00:09.9600000,2,,,,,DZR; TEACH STRONGER,,,
46,"GM26 2019-02-01 Colgate at RPI P2, Shot Against 003",Shot Against,00:02:04.23,00:02:18.22,00:00:13.9810000,2,18:59,Even,,,,,,
47,"GM26 2019-02-01 Colgate at RPI P2, Defensive Zone 003",Defensive Zone,00:02:08.12,00:02:19.54,00:00:11.7120000,2,19:04,Even,,,,,,
48,"GM26 2019-02-01 Colgate at RPI P2, Breakout 001",Breakout,00:02:11.56,00:02:19.14,00:00:07.3070000,2,18:59,Even,dz good press at point,,,,,
49,"GM26 2019-02-01 Colgate at RPI P2, Entry 002",Entry,00:02:15.10,00:02:25.09,00:00:09.9770000,2,18:55,Even,,,,,,
50,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 002",Forecheck,00:02:16.50,00:02:36.05,00:00:19.2530000,2,18:56,Even,,,,,,
51,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 012",Shift_TOI,00:02:20.46,00:03:52.48,00:01:32.0250000,2,18:53,Even,,,,,,
52,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 013",Shift_TOI,00:02:20.48,00:03:53.32,00:01:32.7260000,2,18:53,Even,,,,,,
53,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 003",TeamShift,00:02:21.21,00:02:24.59,00:00:03.6200000,2,18:53,Even,,,,,,
54,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 004",TeamShift,00:02:24.55,00:02:29.39,00:00:04.7380000,2,18:49,Even,,,,,,
55,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 014",Shift_TOI,00:02:25.56,00:03:20.48,00:00:54.8720000,2,18:48,Even,,,,,,
56,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 002",Opponent Breakout,00:02:28.07,00:02:35.33,00:00:07.4410000,2,18:43,Even,,,,,,
57,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 005",TeamShift,00:02:29.01,00:03:20.18,00:00:51.2850000,2,18:44,Even,,,,,,
58,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 015",Shift_TOI,00:02:29.40,00:03:22.09,00:00:52.4860000,2,18:44,Even,,,,,,
59,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 016",Shift_TOI,00:02:29.46,00:03:29.42,00:00:59.9270000,2,18:44,Even,,,,,,
60,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 002",NZ Offense,00:02:33.15,00:02:41.18,00:00:08.0410000,2,18:39,Even,,,,,,
61,"GM26 2019-02-01 Colgate at RPI P2, NZ Forecheck 002",NZ Forecheck,00:02:35.19,00:02:44.37,00:00:09.2930000,2,18:37,Even,,,,,,
62,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 003",Opponent Breakout,00:02:36.38,00:02:57.36,00:00:20.9540000,2,18:34,Even,,,,,,
63,"GM26 2019-02-01 Colgate at RPI P2, Shot For 001",Shot For,00:02:50.48,00:03:04.47,00:00:13.9810000,2,18:13,Even,,,,,,
64,"GM26 2019-02-01 Colgate at RPI P2, Opponent Entry 003",Opponent Entry,00:02:50.52,00:03:00.51,00:00:09.9770000,2,18:20,Even,,,,,,
65,"GM26 2019-02-01 Colgate at RPI P2, Breakout 002",Breakout,00:02:52.12,00:02:59.41,00:00:07.4740000,2,18:18,Even,,,,,,
66,"GM26 2019-02-01 Colgate at RPI P2, Opponent Forecheck 002",Opponent Forecheck,00:02:52.37,00:03:00.11,00:00:07.5580000,2,18:20,Even,,,,,,
67,"GM26 2019-02-01 Colgate at RPI P2, Entry 003",Entry,00:02:54.17,00:03:04.16,00:00:09.9770000,2,18:16,Even,,,,,,
68,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 002",Offensive Zone,00:02:57.12,00:03:17.31,00:00:20.3200000,2,18:15,Even,,,,,,
69,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 003",RPI Possession,00:02:59.24,00:03:29.41,00:00:30.2800000,2,18:16,Even,,,,,,
70,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 004",RPI Possession,00:02:59.28,00:03:29.45,00:00:30.2800000,2,18:16,Even,,,,,,
71,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 004",Opponent Breakout,00:03:09.32,00:03:17.30,00:00:07.9580000,2,18:01,Even,,,,,,
72,"GM26 2019-02-01 Colgate at RPI P2, Entry 004",Entry,00:03:14.02,00:03:24.00,00:00:09.9770000,2,17:57,Even,,,,,,
73,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 003",Forecheck,00:03:15.45,00:03:34.50,00:00:19.0860000,2,17:57,Even,,,,,,
74,"GM26 2019-02-01 Colgate at RPI P2, Take Away 002",Take Away,00:03:17.49,00:03:32.48,00:00:14.9820000,2,17:52,Even,,,,,,
75,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 006",TeamShift,00:03:20.44,00:03:29.45,00:00:09.0260000,2,17:53,Even,,,,,,
76,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 017",Shift_TOI,00:03:21.05,00:04:34.02,00:01:12.9560000,2,17:52,Even,,,,,,
77,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 018",Shift_TOI,00:03:22.15,00:04:39.45,00:01:17.4940000,2,17:51,Even,,,,,,
78,"GM26 2019-02-01 Colgate at RPI P2, NZ Forecheck 003",NZ Forecheck,00:03:28.51,00:03:40.00,00:00:11.1440000,2,17:44,Even,,,,,,
79,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 007",TeamShift,00:03:29.45,00:03:35.01,00:00:05.2550000,2,17:44,Even,,,,,,
80,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 019",Shift_TOI,00:03:29.60,00:04:39.27,00:01:09.4530000,2,17:44,Even,,,,,,
81,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 005",Opponent Possession,00:03:30.25,00:03:42.30,00:00:12.0950000,2,17:45,Even,,,,,,
82,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 006",Opponent Possession,00:03:30.29,00:03:42.34,00:00:12.0950000,2,17:45,Even,,,,,,
83,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 020",Shift_TOI,00:03:55.50,00:05:01.53,00:01:06.0490000,2,17:40,Even,,,,,,
84,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 021",Shift_TOI,00:03:56.13,00:04:45.44,00:00:49.5160000,2,17:40,Even,,,,,,
85,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 008",TeamShift,00:03:56.18,00:04:34.07,00:00:37.8210000,2,17:40,Even,,,,,,
86,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 005",SyncPoint,00:03:56.46,00:03:58.46,00:00:02.0020000,2,17:40,Even,,,,,,
87,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 006",SyncPoint,00:03:56.50,00:03:58.50,00:00:02.0020000,2,17:40,Even,,,,,,
88,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 003",Faceoff,00:03:57.11,00:04:10.10,00:00:12.9800000,2,17:40,Even,,,,,,
89,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 003",NZ Offense,00:03:58.16,00:04:06.39,00:00:08.3750000,2,17:37,Even,,,,,,
90,"GM26 2019-02-01 Colgate at RPI P2, Entry 005",Entry,00:03:59.14,00:04:09.13,00:00:09.9770000,2,17:34,Even,,,,,,
91,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 004",Forecheck,00:04:00.40,00:04:09.27,00:00:08.7750000,2,17:34,Even,,,,,,
92,"GM26 2019-02-01 Colgate at RPI P2, Shot For 002",Shot For,00:04:02.06,00:04:16.04,00:00:13.9810000,2,17:24,Even,,FC; good crazy bump 22 to net,,,,
93,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 004",NZ Offense,00:04:03.29,00:04:12.28,00:00:08.9920000,2,17:32,Even,,NZO; Good 27 to 23 no dust*****,,,,
94,"GM26 2019-02-01 Colgate at RPI P2, Entry 006",Entry,00:04:04.52,00:04:14.50,00:00:09.9770000,2,17:28,Even,nzo ; teach 03 take ice when so close to red. ice awareness,,,,,
95,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 005",Forecheck,00:04:06.30,00:04:15.15,00:00:08.7590000,2,17:29,Even,,,,,,
96,"GM26 2019-02-01 Colgate at RPI P2, Take Away 003",Take Away,00:04:06.43,00:04:21.42,00:00:14.9820000,2,17:25,Even,,,,,,
97,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 005",RPI Possession,00:04:09.12,00:04:33.28,00:00:24.2740000,2,17:28,Even,,,,,,
98,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 006",RPI Possession,00:04:09.16,00:04:33.32,00:00:24.2740000,2,17:28,Even,,,,,,
99,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 003",Offensive Zone,00:04:09.17,00:04:21.50,00:00:12.5460000,2,17:26,Even,,,,,,
100,"GM26 2019-02-01 Colgate at RPI P2, Jewell 005",Jewell,00:04:15.37,00:04:36.29,00:00:20.8540000,2,,,,,OZ; GOOD NET CYCLE 13 07,,,
101,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 006",Forecheck,00:04:17.42,00:04:29.53,00:00:12.1790000,2,17:17,Even,,,,,,
102,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 004",Offensive Zone,00:04:23.55,00:04:39.58,00:00:16.0490000,2,17:11,Even,,,,,,
103,"GM26 2019-02-01 Colgate at RPI P2, Take Away 004",Take Away,00:04:30.00,00:04:44.59,00:00:14.9820000,2,17:02,Even,,,,,,
104,"GM26 2019-02-01 Colgate at RPI P2, Take Away 005",Take Away,00:04:31.34,00:04:46.33,00:00:14.9820000,2,17:01,Even,,,,,,
105,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 005",Opponent Breakout,00:04:31.59,00:04:40.58,00:00:08.9760000,2,17:01,Even,,,,,,
106,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 009",TeamShift,00:04:33.33,00:04:38.53,00:00:05.3220000,2,17:02,Even,,,,,,
107,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 007",Opponent Possession,00:04:34.23,00:04:36.58,00:00:02.5690000,2,17:03,Even,,,,,,
108,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 008",Opponent Possession,00:04:34.27,00:04:37.02,00:00:02.5690000,2,17:03,Even,,,,,,
109,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 022",Shift_TOI,00:04:35.17,00:06:04.27,00:01:29.1560000,2,17:01,Even,,,,,,
110,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 005",NZ Offense,00:04:35.59,00:04:50.02,00:00:14.0470000,2,16:59,Even,,NZO; teach F need to work to be out 03 no play,,,,
111,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 007",RPI Possession,00:04:37.35,00:04:43.33,00:00:05.9730000,2,17:00,Even,,,,,,
112,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 008",RPI Possession,00:04:37.39,00:04:43.37,00:00:05.9730000,2,17:00,Even,,,,,,
113,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 010",TeamShift,00:04:39.03,00:04:45.15,00:00:06.2060000,2,16:57,Even,,,,,,
114,"GM26 2019-02-01 Colgate at RPI P2, Entry 007",Entry,00:04:39.18,00:04:49.16,00:00:09.9770000,2,16:54,Even,,,,,,
115,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 023",Shift_TOI,00:04:40.45,00:06:04.27,00:01:23.7000000,2,16:56,Even,,,,,,
116,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 024",Shift_TOI,00:04:40.45,00:06:04.27,00:01:23.7000000,2,16:56,Even,,,,,,
117,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 009",Opponent Possession,00:04:44.19,00:05:08.42,00:00:24.3910000,2,16:53,Even,,,,,,
118,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 010",Opponent Possession,00:04:44.23,00:05:08.46,00:00:24.3910000,2,16:53,Even,,,,,,
119,"GM26 2019-02-01 Colgate at RPI P2, Forecheck 007",Forecheck,00:04:44.30,00:04:51.31,00:00:07.0240000,2,16:51,Even,,,,,,
120,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 011",TeamShift,00:04:45.29,00:05:01.58,00:00:16.4830000,2,16:50,Even,,,,,,
121,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 005",Offensive Zone,00:04:45.33,00:05:10.44,00:00:25.1750000,2,16:50,Even,,,,,,
122,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 025",Shift_TOI,00:04:45.45,00:07:02.11,00:02:16.4360000,2,16:50,Even,,,,,,
123,"GM26 2019-02-01 Colgate at RPI P2, Jewell 006",Jewell,00:04:50.58,00:05:01.33,00:00:10.5770000,2,,,,,OZ; GOOD AGGR 23,,,
124,"GM26 2019-02-01 Colgate at RPI P2, Take Away 006",Take Away,00:04:52.26,00:05:07.25,00:00:14.9820000,2,16:40,Even,,,,,,
125,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 012",TeamShift,00:05:02.27,00:05:39.36,00:00:37.1540000,2,16:34,Even,,,,,,
126,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 006",Opponent Breakout,00:05:02.45,00:05:10.12,00:00:07.4410000,2,16:30,Even,,,,,,
127,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 026",Shift_TOI,00:05:03.09,00:06:57.45,00:01:54.5980000,2,16:33,Even,,,,,,
128,"GM26 2019-02-01 Colgate at RPI P2, Shot For 003",Shot For,00:05:05.50,00:05:19.49,00:00:13.9810000,2,16:20,Even,,,,,,
129,"GM26 2019-02-01 Colgate at RPI P2, Jewell 007",Jewell,00:05:07.07,00:05:18.35,00:00:11.4610000,2,,,,,NZO; TEACH 24 EARLY 12,,,
130,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 006",NZ Offense,00:05:07.33,00:05:17.44,00:00:10.1770000,2,16:28,Even,,,,,,
131,"GM26 2019-02-01 Colgate at RPI P2, Entry 008",Entry,00:05:08.55,00:05:18.54,00:00:09.9770000,2,16:24,Even,,,,,,
132,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 009",RPI Possession,00:05:09.40,00:05:20.54,00:00:11.2450000,2,16:28,Even,,,,,,
133,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 010",RPI Possession,00:05:09.44,00:05:20.58,00:00:11.2450000,2,16:28,Even,,,,,,
134,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 006",Offensive Zone,00:05:11.46,00:05:26.47,00:00:15.0150000,2,16:23,Even,,,,,,
135,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 007",Opponent Breakout,00:05:18.48,00:05:26.55,00:00:08.1080000,2,16:14,Even,,,,,,
136,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 011",Opponent Possession,00:05:21.28,00:05:26.04,00:00:04.5880000,2,16:16,Even,,,,,,
137,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 012",Opponent Possession,00:05:21.32,00:05:26.08,00:00:04.5880000,2,16:16,Even,,,,,,
138,"GM26 2019-02-01 Colgate at RPI P2, Entry 009",Entry,00:05:22.19,00:05:32.18,00:00:09.9770000,2,16:11,Even,,,,,,
139,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 007",NZ Offense,00:05:23.13,00:05:32.31,00:00:09.2930000,2,16:12,Even,,,,,,
140,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 007",Offensive Zone,00:05:26.33,00:05:45.36,00:00:19.0520000,2,16:09,Even,,,,,,
141,"GM26 2019-02-01 Colgate at RPI P2, Shot For 004",Shot For,00:05:26.42,00:05:40.40,00:00:13.9810000,2,15:59,Even,,,,,,
142,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 011",RPI Possession,00:05:26.45,00:05:43.35,00:00:16.8340000,2,16:11,Even,,,,,,
143,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 012",RPI Possession,00:05:26.49,00:05:43.39,00:00:16.8340000,2,16:11,Even,,,,,,
144,"GM26 2019-02-01 Colgate at RPI P2, Jewell 008",Jewell,00:05:30.17,00:05:39.45,00:00:09.4760000,2,,,,,OZ; GOOD NET CYCLE 17 12 HIGHLIGHT,,,
145,"GM26 2019-02-01 Colgate at RPI P2, Shot For 005",Shot For,00:06:03.58,00:06:17.57,00:00:13.9810000,2,15:51,Even,,OZFO; GOOD dallas 24 down wall wrap to 19,,,,
146,"GM26 2019-02-01 Colgate at RPI P2, Shot For 006",Shot For,00:06:05.49,00:06:19.48,00:00:13.9810000,2,15:49,Even,,,,,,
147,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 027",Shift_TOI,00:06:08.39,00:07:29.02,00:01:20.3800000,2,15:57,Even,,,,,,
148,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 028",Shift_TOI,00:06:08.49,00:07:27.12,00:01:18.3780000,2,15:57,Even,,,,,,
149,"GM26 2019-02-01 Colgate at RPI P2, Shift_TOI 029",Shift_TOI,00:06:08.58,00:07:24.01,00:01:15.0420000,2,15:57,Even,,,,,,
150,"GM26 2019-02-01 Colgate at RPI P2, Jewell 009",Jewell,00:06:09.03,00:06:17.47,00:00:08.7250000,2,,,,,FO OZ; GOOD D DOWN,,,
151,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 013",TeamShift,00:06:09.31,00:06:16.59,00:00:07.4570000,2,15:57,Even,,,,,,
152,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 007",SyncPoint,00:06:10.00,00:06:12.00,00:00:02.0020000,2,15:57,Even,,,,,,
153,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 008",SyncPoint,00:06:10.04,00:06:12.04,00:00:02.0020000,2,15:57,Even,,,,,,
154,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 004",Faceoff,00:06:10.12,00:06:23.11,00:00:12.9800000,2,15:56,Even,,,,,,
155,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 008",Offensive Zone,00:06:10.39,00:06:22.15,00:00:11.5950000,2,15:53,Even,,,,,,
156,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 013",RPI Possession,00:06:15.01,00:06:23.43,00:00:08.6920000,2,15:53,Even,,,,,,
157,"GM26 2019-02-01 Colgate at RPI P2, RPI Possession 014",RPI Possession,00:06:15.05,00:06:23.47,00:00:08.6920000,2,15:53,Even,,,,,,
158,"GM26 2019-02-01 Colgate at RPI P2, Giveaway 002",Giveaway,00:06:39.48,00:06:54.47,00:00:14.9820000,2,15:45,Even,,,,,,
159,"GM26 2019-02-01 Colgate at RPI P2, TeamShift 014",TeamShift,00:06:40.24,00:06:57.48,00:00:17.4010000,2,15:49,Even,,,,,,
160,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 009",SyncPoint,00:06:40.36,00:06:42.36,00:00:02.0020000,2,15:49,Even,,,,,,
161,"GM26 2019-02-01 Colgate at RPI P2, SyncPoint 010",SyncPoint,00:06:40.40,00:06:42.40,00:00:02.0020000,2,15:49,Even,,,,,,
162,"GM26 2019-02-01 Colgate at RPI P2, Faceoff 005",Faceoff,00:06:40.45,00:06:53.44,00:00:12.9800000,2,15:49,Even,,,,,,
163,"GM26 2019-02-01 Colgate at RPI P2, Opponent Breakout 008",Opponent Breakout,00:06:41.39,00:06:49.07,00:00:07.4740000,2,15:44,Even,,,,,,
164,"GM26 2019-02-01 Colgate at RPI P2, Offensive Zone 009",Offensive Zone,00:06:42.05,00:06:49.38,00:00:07.5410000,2,15:46,Even,,,,,,
165,"GM26 2019-02-01 Colgate at RPI P2, NZ Offense 008",NZ Offense,00:06:44.39,00:06:58.22,00:00:13.7140000,2,15:43,Even,,NZO; teach 24 work to get under 39,,,,
166,"GM26 2019-02-01 Colgate at RPI P2, Opponent Possession 013",Opponent Possession,00:06:46.51,00:06:48.08,00:00:01.2850000,2,15:44,Even,,,,,,
