,Game,Period,Time,Event,Poss,EventPoss
1754,2,2,0.003521644,Breakout,RPI,
2854,2,2,0.003635995,Forecheck,RPI,
2324,2,2,0.003638657,Entry,RPI,
1216,2,2,0.00369907,Shot_for,RPI,RPI
3504,2,2,0.003707407,Offensive_zone,RPI,
1224,2,2,0.00382407,Shot_for,RPI,RPI
2634,2,2,0.004285648,Faceoff,RPI,
1116,2,2,0.00435185,RPIPoss,RPI,
3107,2,2,0.004353704,Goalie_touch,RPI,
1764,2,2,0.004369097,Breakout,RPI,
1364,2,2,0.00441204,Shot_against,RPI,Qpac
2864,2,2,0.004436343,Forecheck,RPI,
2334,2,2,0.004448958,Entry,RPI,
1374,2,2,0.00445602,Shot_against,RPI,Qpac
694,2,2,0.00449491,OppoPoss,Qpac,
3754,2,2,0.004495718,Opponent_breakout,Qpac,
3116,2,2,0.004562731,Goalie_touch,Qpac,
1217,2,2,0.00457315,RPIPoss,RPI,
1774,2,2,0.004578356,Breakout,RPI,
2874,2,2,0.004646759,Forecheck,RPI,
2344,2,2,0.004653009,Entry,RPI,
3516,2,2,0.004729051,Offensive_zone,RPI,
1624,2,2,0.004830208,Giveaway,RPI,RPI
704,2,2,0.00485162,OppoPoss,Qpac,
3764,2,2,0.00486169,Opponent_breakout,Qpac,
4042,2,2,0.004896528,Opponent_entry,Qpac,
2064,2,2,0.004901273,Defensive_zone,Qpac,
3124,2,2,0.004913657,Goalie_touch,Qpac,
1316,2,2,0.00493056,RPIPoss,RPI,
717,2,2,0.00500463,OppoPoss,Qpac,
4501,2,2,0.005074653,Penalty,Qpac,
4513,2,2,0.00508125,Penalty,Qpac,
1384,2,2,0.00516551,Shot_against,Qpac,Qpac
1394,2,2,0.00521991,Shot_against,Qpac,Qpac
1404,2,2,0.00562847,Shot_against,Qpac,Qpac
4571,2,2,0.006163426,Power_play,Qpac,
2644,2,2,0.006182407,Faceoff,Qpac,
1416,2,2,0.00623252,RPIPoss,RPI,
724,2,2,0.00628623,OppoPoss,Qpac,
2074,2,2,0.006297917,Defensive_zone,Qpac,
1784,2,2,0.006325463,Breakout,Qpac,
1516,2,2,0.0063331,RPIPoss,RPI,
2884,2,2,0.006349074,Forecheck,RPI,
2354,2,2,0.006356713,Entry,RPI,
3524,2,2,0.006402778,Offensive_zone,RPI,
1417,2,2,0.00645255,Shot_against,RPI,Qpac
3364,2,2,0.006461921,NZ_offense,RPI,
1424,2,2,0.00655208,Shot_against,RPI,Qpac
2894,2,2,0.006566319,Forecheck,RPI,
2364,2,2,0.006569213,Entry,RPI,
3534,2,2,0.006589005,Offensive_zone,RPI,
3774,2,2,0.006759491,Opponent_breakout,RPI,
3374,2,2,0.006796759,NZ_offense,RPI,
2374,2,2,0.006833333,Entry,RPI,
3544,2,2,0.006845486,Offensive_zone,RPI,
3384,2,2,0.006911574,NZ_offense,RPI,
2904,2,2,0.006945718,Forecheck,RPI,
2384,2,2,0.006948958,Entry,RPI,
3204,2,2,0.006960648,NZ_forecheck,RPI,
4052,2,2,0.007015972,Opponent_entry,RPI,
734,2,2,0.00704178,OppoPoss,Qpac,
1434,2,2,0.00705324,Shot_against,Qpac,Qpac
3134,2,2,0.007055208,Goalie_touch,Qpac,
2084,2,2,0.007064699,Defensive_zone,Qpac,
1444,2,2,0.0071331,Shot_against,Qpac,Qpac
2654,2,2,0.008292708,Faceoff,Qpac,
2094,2,2,0.008337731,Defensive_zone,Qpac,
1617,2,2,0.0083794,RPIPoss,RPI,
1794,2,2,0.008385764,Breakout,RPI,
2916,2,2,0.008453935,Forecheck,RPI,
2394,2,2,0.008461806,Entry,RPI,
3784,2,2,0.008512963,Opponent_breakout,RPI,
744,2,2,0.00852106,OppoPoss,Qpac,
4062,2,2,0.008548264,Opponent_entry,Qpac,
1716,2,2,0.00859005,RPIPoss,RPI,
2107,2,2,0.008600231,Defensive_zone,RPI,
1804,2,2,0.008636574,Breakout,RPI,
2404,2,2,0.008682523,Entry,RPI,
3794,2,2,0.008707407,Opponent_breakout,RPI,
4072,2,2,0.008732176,Opponent_entry,RPI,
3216,2,2,0.008764699,NZ_forecheck,RPI,
754,2,2,0.00876644,OppoPoss,Qpac,
4081,2,2,0.008784954,Opponent_entry,Qpac,
2116,2,2,0.008789815,Defensive_zone,Qpac,
1816,2,2,0.008892361,Breakout,Qpac,
1817,2,2,0.00889965,RPIPoss,RPI,
2416,2,2,0.008927662,Entry,RPI,
3554,2,2,0.008936111,Offensive_zone,RPI,
764,2,2,0.00897373,OppoPoss,Qpac,
2664,2,2,0.009339468,Faceoff,Qpac,
774,2,2,0.00938785,OppoPoss,Qpac,
3564,2,2,0.009446644,Offensive_zone,Qpac,
1916,2,2,0.00946921,RPIPoss,RPI,
1634,2,2,0.009493171,Giveaway,RPI,RPI
784,2,2,0.00950278,OppoPoss,Qpac,
3804,2,2,0.009508565,Opponent_breakout,Qpac,
1454,2,2,0.00952662,Shot_against,Qpac,Qpac
4341,2,2,0.009528819,Opponent_forecheck,Qpac,
4091,2,2,0.009530324,Opponent_entry,Qpac,
1464,2,2,0.00963542,Shot_against,Qpac,Qpac
1474,2,2,0.00965741,Shot_against,Qpac,Qpac
2674,2,2,0.009865278,Faceoff,Qpac,
794,2,2,0.00991192,OppoPoss,Qpac,
1654,2,2,0.009953704,Takeaway,Qpac,Qpac
2016,2,2,0.0099787,RPIPoss,RPI,
1664,2,2,0.010052778,Takeaway,RPI,Qpac
1674,2,2,0.010073727,Takeaway,RPI,Qpac
3574,2,2,0.010098727,Offensive_zone,RPI,
804,2,2,0.01011887,OppoPoss,Qpac,
3816,2,2,0.010141667,Opponent_breakout,Qpac,
4351,2,2,0.010177315,Opponent_forecheck,Qpac,
3144,2,2,0.010185995,Goalie_touch,Qpac,
2117,2,2,0.0101963,RPIPoss,RPI,
1824,2,2,0.010200579,Breakout,RPI,
2924,2,2,0.010221181,Forecheck,RPI,
2424,2,2,0.010224884,Entry,RPI,
817,2,2,0.01024676,OppoPoss,Qpac,
3824,2,2,0.010267361,Opponent_breakout,Qpac,
4103,2,2,0.010273148,Opponent_entry,Qpac,
2124,2,2,0.010284144,Defensive_zone,Qpac,
2216,2,2,0.01031308,RPIPoss,RPI,
1834,2,2,0.010330787,Breakout,RPI,
824,2,2,0.01033819,OppoPoss,Qpac,
3224,2,2,0.010339352,NZ_forecheck,Qpac,
4361,2,2,0.010363426,Opponent_forecheck,Qpac,
3154,2,2,0.010374074,Goalie_touch,Qpac,
4113,2,2,0.010376273,Opponent_entry,Qpac,
2317,2,2,0.01040637,RPIPoss,RPI,
2134,2,2,0.010433218,Defensive_zone,RPI,
834,2,2,0.0104338,OppoPoss,Qpac,
2417,2,2,0.01047431,RPIPoss,RPI,
1234,2,2,0.01049884,Shot_for,RPI,RPI
1844,2,2,0.01049919,Breakout,RPI,
844,2,2,0.01052188,OppoPoss,Qpac,
4371,2,2,0.010525926,Opponent_forecheck,Qpac,
4121,2,2,0.010532639,Opponent_entry,Qpac,
2516,2,2,0.01058345,RPIPoss,RPI,
1644,2,2,0.010606366,Giveaway,RPI,RPI
1854,2,2,0.010718866,Breakout,RPI,
2934,2,2,0.010742361,Forecheck,RPI,
2434,2,2,0.010745486,Entry,RPI,
1484,2,2,0.01075579,Shot_against,RPI,Qpac
1494,2,2,0.01103588,Shot_against,RPI,Qpac
1504,2,2,0.01105671,Shot_against,RPI,Qpac
1244,2,2,0.01158912,Shot_for,RPI,RPI
1517,2,2,0.01178819,Shot_against,RPI,Qpac
2684,2,2,0.012261458,Faceoff,RPI,
2144,2,2,0.012316319,Defensive_zone,RPI,
1864,2,2,0.012351389,Breakout,RPI,
2617,2,2,0.01238611,RPIPoss,RPI,
4381,2,2,0.012432755,Opponent_forecheck,RPI,
4131,2,2,0.012434722,Opponent_entry,RPI,
2154,2,2,0.012471065,Defensive_zone,RPI,
854,2,2,0.01249375,OppoPoss,Qpac,
1254,2,2,0.0125463,Shot_for,Qpac,RPI
2716,2,2,0.01255938,RPIPoss,RPI,
1874,2,2,0.012632407,Breakout,RPI,
2944,2,2,0.01266331,Forecheck,RPI,
2444,2,2,0.012665856,Entry,RPI,
864,2,2,0.01270799,OppoPoss,Qpac,
1524,2,2,0.01307292,Shot_against,Qpac,Qpac
2694,2,2,0.013207755,Faceoff,Qpac,
874,2,2,0.01324259,OppoPoss,Qpac,
1684,2,2,0.013257407,Takeaway,Qpac,Qpac
3584,2,2,0.013278009,Offensive_zone,Qpac,
3834,2,2,0.013409375,Opponent_breakout,Qpac,
3394,2,2,0.013426042,NZ_offense,Qpac,
4391,2,2,0.013498032,Opponent_forecheck,Qpac,
2817,2,2,0.01355336,RPIPoss,RPI,
1884,2,2,0.013564931,Breakout,RPI,
3234,2,2,0.013581134,NZ_forecheck,RPI,
2454,2,2,0.013603819,Entry,RPI,
3594,2,2,0.013614815,Offensive_zone,RPI,
884,2,2,0.01370741,OppoPoss,Qpac,
3844,2,2,0.013727199,Opponent_breakout,Qpac,
4141,2,2,0.013755556,Opponent_entry,Qpac,
2164,2,2,0.013765741,Defensive_zone,Qpac,
1894,2,2,0.013812269,Breakout,Qpac,
1694,2,2,0.013823148,Takeaway,Qpac,Qpac
2917,2,2,0.0138331,RPIPoss,RPI,
2464,2,2,0.013844444,Entry,RPI,
3604,2,2,0.01384919,Offensive_zone,RPI,
3854,2,2,0.013918634,Opponent_breakout,RPI,
1704,2,2,0.013948148,Takeaway,RPI,Qpac
894,2,2,0.01395845,OppoPoss,Qpac,
3404,2,2,0.013958796,NZ_offense,Qpac,
3244,2,2,0.013995602,NZ_forecheck,Qpac,
3016,2,2,0.01399699,RPIPoss,RPI,
4401,2,2,0.014020833,Opponent_forecheck,RPI,
904,2,2,0.01402118,OppoPoss,Qpac,
4151,2,2,0.014032523,Opponent_entry,Qpac,
3164,2,2,0.014045833,Goalie_touch,Qpac,
1904,2,2,0.014089583,Breakout,Qpac,
3117,2,2,0.0141125,RPIPoss,RPI,
2474,2,2,0.01413588,Entry,RPI,
3616,2,2,0.014193634,Offensive_zone,RPI,
3864,2,2,0.014296991,Opponent_breakout,RPI,
917,2,2,0.01430775,OppoPoss,Qpac,
3416,2,2,0.014368866,NZ_offense,Qpac,
2954,2,2,0.014402199,Forecheck,Qpac,
3217,2,2,0.01440938,RPIPoss,RPI,
2484,2,2,0.014411111,Entry,RPI,
924,2,2,0.01444595,OppoPoss,Qpac,
4161,2,2,0.014469792,Opponent_entry,Qpac,
2174,2,2,0.014505324,Defensive_zone,Qpac,
1534,2,2,0.01469097,Shot_against,Qpac,Qpac
1544,2,2,0.01508796,Shot_against,Qpac,Qpac
1554,2,2,0.01519907,Shot_against,Qpac,Qpac
1564,2,2,0.01535185,Shot_against,Qpac,Qpac
1574,2,2,0.01544444,Shot_against,Qpac,Qpac
2704,2,2,0.015579051,Faceoff,Qpac,
1584,2,2,0.01557986,Shot_against,Qpac,Qpac
2184,2,2,0.015640741,Defensive_zone,Qpac,
934,2,2,0.0156941,OppoPoss,Qpac,
1594,2,2,0.0160787,Shot_against,Qpac,Qpac
1604,2,2,0.01614005,Shot_against,Qpac,Qpac
2717,2,2,0.016290046,Faceoff,Qpac,
2194,2,2,0.016309028,Defensive_zone,Qpac,
3174,2,2,0.016311921,Goalie_touch,Qpac,
3316,2,2,0.01633333,RPIPoss,RPI,
2724,2,2,0.016716667,Faceoff,RPI,
2204,2,2,0.016731366,Defensive_zone,RPI,
944,2,2,0.01675301,OppoPoss,Qpac,
2734,2,2,0.017268171,Faceoff,Qpac,
4413,2,2,0.017291782,Opponent_forecheck,Qpac,
2217,2,2,0.01732037,Defensive_zone,Qpac,
954,2,2,0.01733113,OppoPoss,Qpac,
3417,2,2,0.01754016,RPIPoss,RPI,
1917,2,2,0.017548611,Breakout,RPI,
964,2,2,0.01758067,OppoPoss,Qpac,
4421,2,2,0.01758588,Opponent_forecheck,Qpac,
4171,2,2,0.017587616,Opponent_entry,Qpac,
3517,2,2,0.01764375,RPIPoss,RPI,
1924,2,2,0.017676736,Breakout,RPI,
974,2,2,0.01773519,OppoPoss,Qpac,
3874,2,2,0.017743287,Opponent_breakout,Qpac,
4431,2,2,0.017826273,Opponent_forecheck,Qpac,
4181,2,2,0.017828819,Opponent_entry,Qpac,
2744,2,2,0.018162963,Faceoff,Qpac,
2964,2,2,0.018217708,Forecheck,Qpac,
2494,2,2,0.018221065,Entry,Qpac,
3617,2,2,0.01824016,RPIPoss,RPI,
984,2,2,0.01827581,OppoPoss,Qpac,
3884,2,2,0.018334954,Opponent_breakout,Qpac,
3424,2,2,0.018368519,NZ_offense,Qpac,
3717,2,2,0.01838148,RPIPoss,RPI,
2974,2,2,0.018405903,Forecheck,RPI,
2504,2,2,0.018408449,Entry,RPI,
3254,2,2,0.018439005,NZ_forecheck,RPI,
994,2,2,0.01845139,OppoPoss,Qpac,
1264,2,2,0.01846296,Shot_for,Qpac,RPI
3894,2,2,0.018466435,Opponent_breakout,Qpac,
3817,2,2,0.0185228,RPIPoss,RPI,
1004,2,2,0.0185419,OppoPoss,Qpac,
4191,2,2,0.018556944,Opponent_entry,Qpac,
2224,2,2,0.018591898,Defensive_zone,Qpac,
3916,2,2,0.01859907,RPIPoss,RPI,
1017,2,2,0.01862778,OppoPoss,Qpac,
2984,2,2,0.018681713,Forecheck,Qpac,
3904,2,2,0.018729282,Opponent_breakout,Qpac,
4441,2,2,0.018753472,Opponent_forecheck,Qpac,
4201,2,2,0.018756019,Opponent_entry,Qpac,
1934,2,2,0.018906366,Breakout,Qpac,
4016,2,2,0.01891424,RPIPoss,RPI,
1274,2,2,0.0190081,Shot_for,RPI,RPI
2754,2,2,0.019215278,Faceoff,RPI,
3264,2,2,0.019226389,NZ_forecheck,RPI,
4114,2,2,0.01923669,RPIPoss,RPI,
4451,2,2,0.019241898,Opponent_forecheck,RPI,
4213,2,2,0.019248495,Opponent_entry,RPI,
1024,2,2,0.01925926,OppoPoss,Qpac,
1944,2,2,0.019355208,Breakout,Qpac,
2994,2,2,0.019415046,Forecheck,Qpac,
2517,2,2,0.019422685,Entry,Qpac,
4214,2,2,0.01948438,RPIPoss,RPI,
1034,2,2,0.01949016,OppoPoss,Qpac,
1284,2,2,0.01951736,Shot_for,Qpac,RPI
3917,2,2,0.019565856,Opponent_breakout,Qpac,
3434,2,2,0.019609028,NZ_offense,Qpac,
4313,2,2,0.01962222,RPIPoss,RPI,
3004,2,2,0.019644676,Forecheck,RPI,
2524,2,2,0.019646296,Entry,RPI,
3924,2,2,0.019692824,Opponent_breakout,RPI,
3444,2,2,0.019704861,NZ_offense,RPI,
3017,2,2,0.01974838,Forecheck,RPI,
2534,2,2,0.019759491,Entry,RPI,
3624,2,2,0.019781713,Offensive_zone,RPI,
1044,2,2,0.01984132,OppoPoss,Qpac,
3934,2,2,0.01988588,Opponent_breakout,Qpac,
4461,2,2,0.019911227,Opponent_forecheck,Qpac,
4221,2,2,0.019913773,Opponent_entry,Qpac,
1954,2,2,0.020073148,Breakout,Qpac,
4414,2,2,0.02008229,RPIPoss,RPI,
4521,2,2,0.020095486,Penalty,RPI,
1294,2,2,0.02015278,Shot_for,RPI,RPI
1304,2,2,0.02031829,Shot_for,RPI,RPI
4581,2,2,0.021186921,Power_play,RPI,
2764,2,2,0.021203356,Faceoff,RPI,
3634,2,2,0.02125081,Offensive_zone,RPI,
1054,2,2,0.02125093,OppoPoss,Qpac,
1717,2,2,0.021268171,Takeaway,Qpac,Qpac
4514,2,2,0.02128692,RPIPoss,RPI,
1064,2,2,0.02164826,OppoPoss,Qpac,
3943,2,2,0.021649884,Opponent_breakout,Qpac,
4231,2,2,0.021678588,Opponent_entry,Qpac,
2234,2,2,0.021684838,Defensive_zone,Qpac,
1964,2,2,0.021865625,Breakout,Qpac,
4613,2,2,0.02186644,RPIPoss,RPI,
3024,2,2,0.021915162,Forecheck,RPI,
2544,2,2,0.021923727,Entry,RPI,
1074,2,2,0.02197986,OppoPoss,Qpac,
1317,2,2,0.02198148,Shot_for,Qpac,RPI
3953,2,2,0.021995255,Opponent_breakout,Qpac,
1324,2,2,0.02199769,Shot_for,Qpac,RPI
4241,2,2,0.022037153,Opponent_entry,Qpac,
2244,2,2,0.022042014,Defensive_zone,Qpac,
4713,2,2,0.02206076,RPIPoss,RPI,
1084,2,2,0.02208877,OppoPoss,Qpac,
1974,2,2,0.022122222,Breakout,Qpac,
4813,2,2,0.02215231,RPIPoss,RPI,
3034,2,2,0.022203356,Forecheck,RPI,
2554,2,2,0.022211343,Entry,RPI,
3644,2,2,0.022271759,Offensive_zone,RPI,
1094,2,2,0.02241979,OppoPoss,Qpac,
3963,2,2,0.022447222,Opponent_breakout,Qpac,
3184,2,2,0.022501273,Goalie_touch,Qpac,
4912,2,2,0.02251713,RPIPoss,RPI,
1984,2,2,0.02253912,Breakout,RPI,
3044,2,2,0.022584491,Forecheck,RPI,
2564,2,2,0.022593287,Entry,RPI,
3654,2,2,0.022685532,Offensive_zone,RPI,
1107,2,2,0.0228294,OppoPoss,Qpac,
3973,2,2,0.022839352,Opponent_breakout,Qpac,
4471,2,2,0.022860069,Opponent_forecheck,Qpac,
4251,2,2,0.022861574,Opponent_entry,Qpac,
1994,2,2,0.022921759,Breakout,Qpac,
504,2,2,0.02296262,RPIPoss,RPI,
3274,2,2,0.02297963,NZ_forecheck,RPI,
1117,2,2,0.02299132,OppoPoss,Qpac,
4481,2,2,0.023022801,Opponent_forecheck,Qpac,
4261,2,2,0.02302662,Opponent_entry,Qpac,
2254,2,2,0.023084954,Defensive_zone,Qpac,
517,2,2,0.02311366,RPIPoss,RPI,
1124,2,2,0.02314167,OppoPoss,Qpac,
2004,2,2,0.023175579,Breakout,Qpac,
2574,2,2,0.023196991,Entry,Qpac,
3664,2,2,0.023207755,Offensive_zone,Qpac,
524,2,2,0.02325498,RPIPoss,RPI,
1134,2,2,0.02334699,OppoPoss,Qpac,
534,2,2,0.02341713,RPIPoss,RPI,
1144,2,2,0.0235588,OppoPoss,Qpac,
3983,2,2,0.023566551,Opponent_breakout,Qpac,
3454,2,2,0.023590625,NZ_offense,Qpac,
1334,2,2,0.02361458,Shot_for,Qpac,RPI
544,2,2,0.02362407,RPIPoss,RPI,
4531,2,2,0.023625694,Penalty,RPI,
2584,2,2,0.023627662,Entry,RPI,
4541,2,2,0.024331944,Penalty_kill,RPI,
2774,2,2,0.024343056,Faceoff,RPI,
4591,2,2,0.024375694,Zone_clear,RPI,
554,2,2,0.02439734,RPIPoss,RPI,
3054,2,2,0.024415741,Forecheck,RPI,
1154,2,2,0.02444479,OppoPoss,Qpac,
4271,2,2,0.024491088,Opponent_entry,Qpac,
3284,2,2,0.024537731,NZ_forecheck,Qpac,
3064,2,2,0.024608333,Forecheck,Qpac,
4281,2,2,0.024669329,Opponent_entry,Qpac,
4601,2,2,0.024692708,Zone_clear,Qpac,
2017,2,2,0.024711227,Breakout,Qpac,
564,2,2,0.02471458,RPIPoss,RPI,
3294,2,2,0.024735069,NZ_forecheck,RPI,
1164,2,2,0.02474537,OppoPoss,Qpac,
4291,2,2,0.02480787,Opponent_entry,Qpac,
2264,2,2,0.024838773,Defensive_zone,Qpac,
2784,2,2,0.025292014,Faceoff,Qpac,
4614,2,2,0.025317014,Zone_clear,Qpac,
2024,2,2,0.025335995,Breakout,Qpac,
3074,2,2,0.025349769,Forecheck,Qpac,
2594,2,2,0.025361574,Entry,Qpac,
574,2,2,0.02537025,RPIPoss,RPI,
3674,2,2,0.025375116,Offensive_zone,RPI,
3993,2,2,0.025409722,Opponent_breakout,RPI,
3084,2,2,0.025429282,Forecheck,RPI,
1174,2,2,0.02542986,OppoPoss,Qpac,
4301,2,2,0.025434838,Opponent_entry,Qpac,
2794,2,2,0.025787384,Faceoff,Qpac,
3304,2,2,0.025834491,NZ_forecheck,Qpac,
1184,2,2,0.02583877,OppoPoss,Qpac,
4314,2,2,0.025839815,Opponent_entry,Qpac,
4621,2,2,0.025859375,Zone_clear,Qpac,
584,2,2,0.02587014,RPIPoss,RPI,
2034,2,2,0.025872801,Breakout,RPI,
3317,2,2,0.025903356,NZ_forecheck,RPI,
1194,2,2,0.02590648,OppoPoss,Qpac,
594,2,2,0.02595081,RPIPoss,RPI,
484,2,3,0.000569444,Penalty_kill,,
3108,2,3,0.000581019,Faceoff,,
4222,2,3,0.000596296,Opponent_entry,,
695,2,3,0.00061424,OppoPoss,Qpac,
2475,2,3,0.000630556,Defensive_zone,Qpac,
1495,2,3,0.00077049,Shot_against,Qpac,Qpac
489,2,3,0.000789468,Zone_clear,Qpac,
1108,2,3,0.00079051,RPIPoss,RPI,
705,2,3,0.00091493,OppoPoss,Qpac,
1505,2,3,0.00092963,Shot_against,Qpac,Qpac
2108,2,3,0.00093021,RPIPoss,RPI,
3118,2,3,0.001286227,Faceoff,RPI,
2485,2,3,0.001296644,Defensive_zone,RPI,
718,2,3,0.00130752,OppoPoss,Qpac,
1518,2,3,0.00132361,Shot_against,Qpac,Qpac
2495,2,3,0.001382523,Defensive_zone,Qpac,
1525,2,3,0.00150162,Shot_against,Qpac,Qpac
3545,2,3,0.001581019,Goalie_touch,Qpac,
1535,2,3,0.00159051,Shot_against,Qpac,Qpac
3109,2,3,0.00159769,RPIPoss,RPI,
1925,2,3,0.001706366,Giveaway,RPI,RPI
2085,2,3,0.001823611,Breakout,RPI,
3618,2,3,0.001845718,NZ_forecheck,RPI,
725,2,3,0.00185301,OppoPoss,Qpac,
4232,2,3,0.001898264,Opponent_entry,Qpac,
2505,2,3,0.001926273,Defensive_zone,Qpac,
1545,2,3,0.00203183,Shot_against,Qpac,Qpac
1555,2,3,0.00206794,Shot_against,Qpac,Qpac
4104,2,3,0.00208796,RPIPoss,RPI,
2095,2,3,0.002096065,Breakout,RPI,
735,2,3,0.00210775,OppoPoss,Qpac,
3625,2,3,0.002113426,NZ_forecheck,Qpac,
4615,2,3,0.002129861,Opponent_forecheck,Qpac,
4242,2,3,0.002131597,Opponent_entry,Qpac,
2518,2,3,0.002170833,Defensive_zone,Qpac,
518,2,3,0.00220243,RPIPoss,RPI,
2109,2,3,0.002225116,Breakout,RPI,
2845,2,3,0.002251505,Entry,RPI,
3125,2,3,0.002550463,Faceoff,RPI,
2525,2,3,0.002562616,Defensive_zone,RPI,
745,2,3,0.00257072,OppoPoss,Qpac,
1565,2,3,0.00257465,Shot_against,Qpac,Qpac
1575,2,3,0.00261933,Shot_against,Qpac,Qpac
1585,2,3,0.00267188,Shot_against,Qpac,Qpac
2118,2,3,0.002733681,Breakout,Qpac,
618,2,3,0.00275764,RPIPoss,RPI,
3335,2,3,0.002779861,Forecheck,RPI,
2855,2,3,0.002781829,Entry,RPI,
755,2,3,0.002814,OppoPoss,Qpac,
3944,2,3,0.002839583,Opponent_breakout,Qpac,
4252,2,3,0.002873032,Opponent_entry,Qpac,
2535,2,3,0.002885995,Defensive_zone,Qpac,
2125,2,3,0.002962963,Breakout,Qpac,
719,2,3,0.00296736,RPIPoss,RPI,
2865,2,3,0.003003241,Entry,RPI,
765,2,3,0.00302303,OppoPoss,Qpac,
3835,2,3,0.003058912,Offensive_zone,Qpac,
818,2,3,0.00310382,RPIPoss,RPI,
1425,2,3,0.00311377,Shot_for,RPI,RPI
775,2,3,0.00312431,OppoPoss,Qpac,
3954,2,3,0.00312581,Opponent_breakout,Qpac,
3795,2,3,0.003149884,NZ_offense,Qpac,
918,2,3,0.00317708,RPIPoss,RPI,
3345,2,3,0.003220833,Forecheck,RPI,
2875,2,3,0.003223032,Entry,RPI,
785,2,3,0.00323102,OppoPoss,Qpac,
3635,2,3,0.003242824,NZ_forecheck,Qpac,
4262,2,3,0.003300694,Opponent_entry,Qpac,
2545,2,3,0.003311574,Defensive_zone,Qpac,
1018,2,3,0.003361,RPIPoss,RPI,
1595,2,3,0.00342049,Shot_against,RPI,Qpac
795,2,3,0.00343125,OppoPoss,Qpac,
3355,2,3,0.003502083,Forecheck,Qpac,
3964,2,3,0.003565741,Opponent_breakout,Qpac,
4272,2,3,0.003589583,Opponent_entry,Qpac,
2555,2,3,0.0036,Defensive_zone,Qpac,
1605,2,3,0.00364977,Shot_against,Qpac,Qpac
3135,2,3,0.004009491,Faceoff,Qpac,
2135,2,3,0.004053819,Breakout,Qpac,
3365,2,3,0.004086574,Forecheck,Qpac,
2885,2,3,0.004087963,Entry,Qpac,
3974,2,3,0.004109722,Opponent_breakout,Qpac,
4282,2,3,0.004123032,Opponent_entry,Qpac,
2565,2,3,0.004132407,Defensive_zone,Qpac,
3645,2,3,0.004214005,NZ_forecheck,Qpac,
805,2,3,0.00421748,OppoPoss,Qpac,
4292,2,3,0.004271991,Opponent_entry,Qpac,
2575,2,3,0.004277431,Defensive_zone,Qpac,
1618,2,3,0.00438171,Shot_against,Qpac,Qpac
2145,2,3,0.004413542,Breakout,Qpac,
1118,2,3,0.00442442,RPIPoss,RPI,
2895,2,3,0.004434028,Entry,RPI,
3375,2,3,0.004456713,Forecheck,RPI,
819,2,3,0.00448438,OppoPoss,Qpac,
3984,2,3,0.004515741,Opponent_breakout,Qpac,
4622,2,3,0.004553935,Opponent_forecheck,Qpac,
4302,2,3,0.004560417,Opponent_entry,Qpac,
1218,2,3,0.00460995,RPIPoss,RPI,
2585,2,3,0.004643981,Defensive_zone,RPI,
825,2,3,0.00464549,OppoPoss,Qpac,
1935,2,3,0.004647454,Giveaway,Qpac,RPI
1318,2,3,0.00479572,RPIPoss,RPI,
835,2,3,0.00481713,OppoPoss,Qpac,
1945,2,3,0.004873611,Giveaway,Qpac,RPI
1418,2,3,0.00489688,RPIPoss,RPI,
1625,2,3,0.0049022,Shot_against,RPI,Qpac
845,2,3,0.00497813,OppoPoss,Qpac,
3555,2,3,0.0050375,Goalie_touch,Qpac,
1635,2,3,0.00504051,Shot_against,Qpac,Qpac
1519,2,3,0.00504641,RPIPoss,RPI,
855,2,3,0.00508044,OppoPoss,Qpac,
2155,2,3,0.00508669,Breakout,Qpac,
1619,2,3,0.00509456,RPIPoss,RPI,
3655,2,3,0.005190972,NZ_forecheck,RPI,
3385,2,3,0.005211343,Forecheck,RPI,
865,2,3,0.00523426,OppoPoss,Qpac,
3994,2,3,0.005268519,Opponent_breakout,Qpac,
2045,2,3,0.005280787,Takeaway,Qpac,Qpac
1718,2,3,0.00529132,RPIPoss,RPI,
2905,2,3,0.005315394,Entry,RPI,
3845,2,3,0.005325116,Offensive_zone,RPI,
1435,2,3,0.00537882,Shot_for,RPI,RPI
3145,2,3,0.005859028,Faceoff,RPI,
875,2,3,0.00588218,OppoPoss,Qpac,
4004,2,3,0.005894097,Opponent_breakout,Qpac,
4631,2,3,0.005909491,Opponent_forecheck,Qpac,
4315,2,3,0.005915856,Opponent_entry,Qpac,
3155,2,3,0.006253588,Faceoff,Qpac,
885,2,3,0.00627824,OppoPoss,Qpac,
4017,2,3,0.006312731,Opponent_breakout,Qpac,
3395,2,3,0.006391435,Forecheck,Qpac,
4024,2,3,0.006424537,Opponent_breakout,Qpac,
4641,2,3,0.006462616,Opponent_forecheck,Qpac,
4322,2,3,0.00646412,Opponent_entry,Qpac,
2595,2,3,0.006545486,Defensive_zone,Qpac,
1645,2,3,0.00656759,Shot_against,Qpac,Qpac
2165,2,3,0.006602199,Breakout,Qpac,
2918,2,3,0.006658796,Entry,Qpac,
1818,2,3,0.00665949,RPIPoss,RPI,
3855,2,3,0.006690278,Offensive_zone,RPI,
1445,2,3,0.00672083,Shot_for,RPI,RPI
3165,2,3,0.00781412,Faceoff,RPI,
4034,2,3,0.007853472,Opponent_breakout,RPI,
895,2,3,0.00786042,OppoPoss,Qpac,
2055,2,3,0.007874769,Takeaway,Qpac,Qpac
1918,2,3,0.00788368,RPIPoss,RPI,
