"Game","Period","Time","Event","Poss","EventPoss","PossID","EventSeq"
4,1,0.0023066,"","RPI","",5,1
4,1,0.002309606,"Zone_clear","RPI","",5,2
4,1,0.002321528,"Zone_clear","RPI","",5,3
4,1,0.002355787,"Zone_clear","RPI","",5,4
4,1,0.002367708,"Breakout","RPI","",5,5
4,1,0.00238912,"Forecheck","RPI","",5,6
4,1,0.00241887,"","Dartmouth","",5,1
4,1,0.002482292,"Opponent_forecheck","Dartmouth","",5,2
4,1,0.002483796,"Opponent_entry","Dartmouth","",5,3
4,1,0.002548148,"Defensive_zone","Dartmouth","",5,4
4,1,0.002582523,"Zone_clear","Dartmouth","",5,5
4,1,0.00258368,"","RPI","",6,1
4,1,0.002596759,"Breakout","RPI","",6,2
4,1,0.002621991,"Forecheck","RPI","",6,3
4,1,0.00265475,"","Dartmouth","",6,1
4,1,0.002690625,"Opponent_entry","Dartmouth","",6,2
4,1,0.002973495,"Faceoff","Dartmouth","",6,3
4,1,0.00302095,"","RPI","",7,1
4,1,0.003047569,"Forecheck","RPI","",7,2
4,1,0.0030588,"","Dartmouth","",7,1
4,1,0.00315162,"Opponent_forecheck","Dartmouth","",7,2
4,1,0.003160764,"Opponent_entry","Dartmouth","",7,3
4,1,0.003218403,"Zone_clear","Dartmouth","",7,4
4,1,0.003268056,"Defensive_zone","Dartmouth","",7,5
4,1,0.003279398,"Zone_clear","Dartmouth","",7,6
4,1,0.003290278,"Breakout","Dartmouth","",7,7
4,1,0.00329178,"","RPI","",8,1
4,1,0.00333565,"","Dartmouth","",8,1
4,1,0.003345023,"Forecheck","Dartmouth","",8,2
4,1,0.003416319,"Opponent_entry","Dartmouth","",8,3
4,1,0.003432292,"Defensive_zone","Dartmouth","",8,4
4,1,0.00345613,"Shot_against","Dartmouth","Dartmouth",8,5
4,1,0.00349919,"Defensive_zone","Dartmouth","",8,6
4,1,0.00351748,"","RPI","",9,1
4,1,0.003519097,"Breakout","RPI","",9,2
4,1,0.003523148,"NZ_forecheck","RPI","",9,3
4,1,0.0035309,"","Dartmouth","",9,1
4,1,0.003635185,"Opponent_forecheck","Dartmouth","",9,2
4,1,0.003636921,"Opponent_entry","Dartmouth","",9,3
4,1,0.00367963,"","RPI","",10,1
4,1,0.003697338,"Giveaway","RPI","RPI",10,2
4,1,0.003742014,"Defensive_zone","RPI","",10,3
4,1,0.003809722,"Breakout","RPI","",10,4
4,1,0.003831713,"Forecheck","RPI","",10,5
4,1,0.003833681,"Entry","RPI","",10,6
4,1,0.00385324,"","Dartmouth","",10,1
4,1,0.003906713,"Opponent_breakout","Dartmouth","",10,2
4,1,0.003947801,"Opponent_entry","Dartmouth","",10,3
4,1,0.003952315,"Defensive_zone","Dartmouth","",10,4
4,1,0.00397859,"Shot_against","Dartmouth","Dartmouth",10,5
4,1,0.00398553,"","RPI","",11,1
4,1,0.004274074,"Faceoff","RPI","",11,2
4,1,0.004319329,"Breakout","RPI","",11,3
4,1,0.00435787,"Forecheck","RPI","",11,4
4,1,0.004365972,"Entry","RPI","",11,5
4,1,0.00436921,"","RPI","",11,6
4,1,0.00446019,"","Dartmouth","",11,1
4,1,0.004448611,"Takeaway","Dartmouth","Dartmouth",11,2
4,1,0.004461574,"Opponent_breakout","Dartmouth","",11,3
4,1,0.004481944,"Takeaway","Dartmouth","Dartmouth",11,4
4,1,0.004491551,"NZ_offense","Dartmouth","",11,5
4,1,0.00449421,"","RPI","",12,1
4,1,0.004494907,"Opponent_entry","RPI","",12,2
4,1,0.004507986,"NZ_forecheck","RPI","",12,3
4,1,0.004515625,"Giveaway","RPI","RPI",12,4
4,1,0.00453032,"","Dartmouth","",12,1
4,1,0.004562847,"Opponent_forecheck","Dartmouth","",12,2
4,1,0.004563889,"Opponent_entry","Dartmouth","",12,3
4,1,0.00462234,"","RPI","",13,1
4,1,0.004631134,"Breakout","RPI","",13,2
4,1,0.004641435,"NZ_forecheck","RPI","",13,3
4,1,0.00465637,"","Dartmouth","",13,1
4,1,0.004679745,"Opponent_entry","Dartmouth","",13,2
4,1,0.004691551,"Defensive_zone","Dartmouth","",13,3
4,1,0.00486227,"","RPI","",14,1
4,1,0.004890394,"Breakout","RPI","",14,2
4,1,0.004911458,"NZ_forecheck","RPI","",14,3
4,1,0.0049235,"","Dartmouth","",14,1
4,1,0.004942593,"Opponent_forecheck","Dartmouth","",14,2
4,1,0.004944444,"Opponent_entry","Dartmouth","",14,3
4,1,0.004960301,"Goalie_touch","Dartmouth","",14,4
4,1,0.005015625,"Breakout","Dartmouth","",14,5
4,1,0.005049884,"NZ_forecheck","Dartmouth","",14,6
4,1,0.00509294,"Opponent_forecheck","Dartmouth","",14,7
4,1,0.005094097,"Opponent_entry","Dartmouth","",14,8
4,1,0.00514479,"","RPI","",15,1
4,1,0.005162963,"Breakout","RPI","",15,2
4,1,0.00518044,"Entry","RPI","",15,3
4,1,0.005224306,"Forecheck","RPI","",15,4
4,1,0.005247801,"Opponent_breakout","RPI","",15,5
4,1,0.005279861,"Opponent_forecheck","RPI","",15,6
4,1,0.00528137,"","Dartmouth","",15,1
4,1,0.005294329,"Opponent_entry","Dartmouth","",15,2
4,1,0.0053478,"","RPI","",16,1
4,1,0.005371412,"Breakout","RPI","",16,2
4,1,0.00539537,"Giveaway","RPI","RPI",16,3
4,1,0.005418519,"Entry","RPI","",16,4
4,1,0.0054272,"","Dartmouth","",16,1
4,1,0.005429282,"Opponent_entry","Dartmouth","",16,2
4,1,0.005455208,"Defensive_zone","Dartmouth","",16,3
4,1,0.005457176,"Takeaway","Dartmouth","Dartmouth",16,4
4,1,0.005469676,"Breakout","Dartmouth","",16,5
4,1,0.00547662,"","RPI","",17,1
4,1,0.005488426,"NZ_forecheck","RPI","",17,2
4,1,0.00550127,"","Dartmouth","",17,1
4,1,0.0055684,"","Dartmouth","",17,2
4,1,0.005579745,"Opponent_entry","Dartmouth","",17,3
4,1,0.00559213,"Defensive_zone","Dartmouth","",17,4
4,1,0.0056588,"","RPI","",18,1
4,1,0.005640278,"Giveaway","RPI","RPI",18,2
4,1,0.00567292,"","Dartmouth","",18,1
4,1,0.005675926,"Takeaway","Dartmouth","Dartmouth",18,2
4,1,0.00583102,"Shot_against","Dartmouth","Dartmouth",18,3
4,1,0.0059647,"","RPI","",19,1
4,1,0.00586088,"Giveaway","RPI","RPI",19,2
4,1,0.00596713,"Breakout","RPI","",19,3
4,1,0.005995602,"Entry","RPI","",19,4
4,1,0.006025231,"Offensive_zone","RPI","",19,5
4,1,0.00614815,"","Dartmouth","",19,1
4,1,0.006159606,"Takeaway","Dartmouth","Dartmouth",19,2
4,1,0.006669444,"Faceoff","Dartmouth","",19,3
4,1,0.006681481,"NZ_offense","Dartmouth","",19,4
4,1,0.00669016,"","RPI","",20,1
4,1,0.006718519,"Forecheck","RPI","",20,2
4,1,0.00672581,"Entry","RPI","",20,3
4,1,0.006823495,"Opponent_breakout","RPI","",20,4
4,1,0.006857639,"NZ_offense","RPI","",20,5
4,1,0.006935648,"NZ_forecheck","RPI","",20,6
4,1,0.00694549,"","Dartmouth","",20,1
4,1,0.006951273,"Opponent_forecheck","Dartmouth","",20,2
4,1,0.006957176,"Opponent_entry","Dartmouth","",20,3
4,1,0.006979398,"Goalie_touch","Dartmouth","",20,4
4,1,0.007858449,"Faceoff","Dartmouth","",20,5
4,1,0.007871644,"NZ_forecheck","Dartmouth","",20,6
4,1,0.00787407,"","Dartmouth","",20,7
4,1,0.00790787,"Opponent_forecheck","Dartmouth","",20,8
4,1,0.007920139,"Opponent_entry","Dartmouth","",20,9
4,1,0.00803808,"","RPI","",21,1
4,1,0.00803912,"Breakout","RPI","",21,2
4,1,0.008067824,"Entry","RPI","",21,3
4,1,0.00811238,"Shot_for","RPI","RPI",21,4
4,1,0.008478125,"Faceoff","RPI","",21,5
4,1,0.008559028,"NZ_offense","RPI","",21,6
4,1,0.008752083,"Giveaway","RPI","RPI",21,7
4,1,0.00875486,"","RPI","",21,8
4,1,0.008823611,"Entry","RPI","",21,9
4,1,0.008916204,"NZ_offense","RPI","",21,10
4,1,0.008940046,"Opponent_forecheck","RPI","",21,11
4,1,0.008997801,"Breakout","RPI","",21,12
4,1,0.009018634,"Entry","RPI","",21,13
4,1,0.009250463,"Faceoff","RPI","",21,14
4,1,0.009300694,"Giveaway","RPI","RPI",21,15
4,1,0.009307176,"Defensive_zone","RPI","",21,16
4,1,0.00932164,"","RPI","",21,17
4,1,0.00934352,"","Dartmouth","",21,1
4,1,0.00933576,"Shot_against","Dartmouth","Dartmouth",21,2
4,1,0.00936794,"Breakout","Dartmouth","",21,3
4,1,0.009460301,"NZ_forecheck","Dartmouth","",21,4
4,1,0.00946088,"Forecheck","Dartmouth","",21,5
4,1,0.0094831,"","Dartmouth","",21,6
4,1,0.009527662,"Opponent_forecheck","Dartmouth","",21,7
4,1,0.009530093,"Opponent_entry","Dartmouth","",21,8
4,1,0.00954294,"NZ_offense","Dartmouth","",21,9
4,1,0.00956065,"","RPI","",22,1
4,1,0.009622569,"NZ_forecheck","RPI","",22,2
4,1,0.009641319,"Opponent_entry","RPI","",22,3
4,1,0.00964711,"","Dartmouth","",22,1
4,1,0.009647569,"Defensive_zone","Dartmouth","",22,2
4,1,0.009675,"","Dartmouth","",22,3
4,1,0.00968171,"Shot_against","Dartmouth","Dartmouth",22,4
4,1,0.00969144,"Shot_against","Dartmouth","Dartmouth",22,5
4,1,0.009714236,"Goalie_touch","Dartmouth","",22,6
4,1,0.010073495,"Faceoff","Dartmouth","",22,7
4,1,0.01010382,"","RPI","",23,1
4,1,0.010109259,"Defensive_zone","RPI","",23,2
4,1,0.010127662,"Breakout","RPI","",23,3
4,1,0.010154051,"NZ_offense","RPI","",23,4
4,1,0.01024919,"Giveaway","RPI","RPI",23,5
4,1,0.010260995,"Entry","RPI","",23,6
4,1,0.010278704,"NZ_forecheck","RPI","",23,7
4,1,0.01028356,"","Dartmouth","",23,1
4,1,0.010289815,"NZ_offense","Dartmouth","",23,2
4,1,0.01031343,"","RPI","",24,1
4,1,0.010317708,"Giveaway","RPI","RPI",24,2
4,1,0.010336806,"NZ_forecheck","RPI","",24,3
4,1,0.01035046,"","Dartmouth","",24,1
4,1,0.01040625,"Opponent_entry","Dartmouth","",24,2
4,1,0.01041169,"Opponent_forecheck","Dartmouth","",24,3
4,1,0.01043264,"","RPI","",25,1
4,1,0.010478935,"Giveaway","RPI","RPI",25,2
4,1,0.010492014,"Defensive_zone","RPI","",25,3
4,1,0.01049977,"","Dartmouth","",25,1
4,1,0.01051887,"Shot_against","Dartmouth","Dartmouth",25,2
4,1,0.01058299,"","RPI","",26,1
4,1,0.010626736,"Breakout","RPI","",26,2
4,1,0.010638657,"NZ_forecheck","RPI","",26,3
4,1,0.01065995,"","Dartmouth","",26,1
4,1,0.010689005,"Opponent_entry","Dartmouth","",26,2
4,1,0.010698843,"NZ_offense","Dartmouth","",26,3
4,1,0.01070914,"","RPI","",27,1
4,1,0.010720139,"Entry","RPI","",27,2
4,1,0.010754051,"Giveaway","RPI","RPI",27,3
4,1,0.010768056,"Opponent_breakout","RPI","",27,4
4,1,0.010789931,"Opponent_forecheck","RPI","",27,5
4,1,0.010791204,"Opponent_entry","RPI","",27,6
4,1,0.010903009,"Breakout","RPI","",27,7
4,1,0.010928704,"Entry","RPI","",27,8
4,1,0.010939236,"Offensive_zone","RPI","",27,9
4,1,0.010949884,"Giveaway","RPI","RPI",27,10
4,1,0.01097488,"","Dartmouth","",27,1
4,1,0.011022569,"Forecheck","Dartmouth","",27,2
4,1,0.011056944,"Opponent_breakout","Dartmouth","",27,3
4,1,0.011070949,"NZ_offense","Dartmouth","",27,4
4,1,0.01109144,"","RPI","",28,1
4,1,0.011111111,"Forecheck","RPI","",28,2
4,1,0.011113079,"Entry","RPI","",28,3
4,1,0.011172106,"Opponent_breakout","RPI","",28,4
4,1,0.011209606,"Opponent_entry","RPI","",28,5
4,1,0.011221875,"Defensive_zone","RPI","",28,6
4,1,0.01123808,"","Dartmouth","",28,1
4,1,0.01125926,"Shot_against","Dartmouth","Dartmouth",28,2
4,1,0.01128426,"","RPI","",29,1
4,1,0.011290509,"Breakout","RPI","",29,2
4,1,0.011323958,"Entry","RPI","",29,3
4,1,0.011337384,"Giveaway","RPI","RPI",29,4
4,1,0.011384259,"NZ_offense","RPI","",29,5
4,1,0.011458912,"Forecheck","RPI","",29,6
4,1,0.011461806,"Entry","RPI","",29,7
4,1,0.01151644,"","Dartmouth","",29,1
4,1,0.011507755,"Takeaway","Dartmouth","Dartmouth",29,2
4,1,0.011528704,"Offensive_zone","Dartmouth","",29,3
4,1,0.01155,"","RPI","",30,1
4,1,0.01160116,"","Dartmouth","",30,1
4,1,0.011602546,"Opponent_breakout","Dartmouth","",30,2
4,1,0.011646296,"Takeaway","Dartmouth","Dartmouth",30,3
4,1,0.01166007,"","RPI","",31,1
4,1,0.011667361,"NZ_offense","RPI","",31,2
4,1,0.011669329,"Entry","RPI","",31,3
4,1,0.011678588,"Offensive_zone","RPI","",31,4
4,1,0.01175127,"","Dartmouth","",31,1
4,1,0.011762384,"Takeaway","Dartmouth","Dartmouth",31,2
4,1,0.01178681,"","RPI","",32,1
4,1,0.01180231,"Shot_for","RPI","RPI",32,2
4,1,0.01184063,"","Dartmouth","",32,1
4,1,0.011843866,"Takeaway","Dartmouth","Dartmouth",32,2
4,1,0.01186644,"","Dartmouth","",32,3
4,1,0.01187847,"","RPI","",33,1
4,1,0.011881713,"Opponent_breakout","RPI","",33,2
4,1,0.01191169,"Forecheck","RPI","",33,3
4,1,0.011913542,"Entry","RPI","",33,4
4,1,0.011980903,"Offensive_zone","RPI","",33,5
4,1,0.01209132,"Shot_for","RPI","RPI",33,6
4,1,0.0121978,"Shot_for","RPI","RPI",33,7
4,1,0.013193981,"Faceoff","RPI","",33,8
4,1,0.013243056,"Opponent_breakout","RPI","",33,9
4,1,0.013291551,"NZ_forecheck","RPI","",33,10
4,1,0.01329861,"","RPI","",33,11
4,1,0.013314699,"Opponent_entry","RPI","",33,12
4,1,0.013358102,"Breakout","RPI","",33,13
4,1,0.013369792,"NZ_forecheck","RPI","",33,14
4,1,0.013393519,"Opponent_entry","RPI","",33,15
4,1,0.01339352,"","Dartmouth","",33,1
4,1,0.013659144,"Faceoff","Dartmouth","",33,2
4,1,0.013684722,"NZ_offense","Dartmouth","",33,3
4,1,0.01370752,"","RPI","",34,1
4,1,0.013776505,"Forecheck","RPI","",34,2
4,1,0.013779861,"Entry","RPI","",34,3
4,1,0.01385324,"","Dartmouth","",34,1
4,1,0.013866782,"Opponent_breakout","Dartmouth","",34,2
4,1,0.013889236,"Opponent_entry","Dartmouth","",34,3
4,1,0.013906019,"Defensive_zone","Dartmouth","",34,4
4,1,0.01394479,"Shot_against","Dartmouth","Dartmouth",34,5
4,1,0.01412928,"Shot_against","Dartmouth","Dartmouth",34,6
4,1,0.01414653,"","RPI","",35,1
4,1,0.014149306,"Breakout","RPI","",35,2
4,1,0.014158218,"NZ_forecheck","RPI","",35,3
4,1,0.014180903,"Opponent_entry","RPI","",35,4
4,1,0.01419236,"","Dartmouth","",35,1
4,1,0.014216551,"Opponent_forecheck","Dartmouth","",35,2
4,1,0.01423924,"","RPI","",36,1
4,1,0.014240625,"Breakout","RPI","",36,2
4,1,0.014264815,"Forecheck","RPI","",36,3
4,1,0.01427338,"Entry","RPI","",36,4
4,1,0.01433322,"","Dartmouth","",36,1
4,1,0.014346991,"Opponent_breakout","Dartmouth","",36,2
4,1,0.014357755,"Opponent_entry","Dartmouth","",36,3
4,1,0.014375579,"Takeaway","Dartmouth","Dartmouth",36,4
4,1,0.014379051,"NZ_offense","Dartmouth","",36,5
4,1,0.01440243,"","RPI","",37,1
4,1,0.014423611,"Forecheck","RPI","",37,2
4,1,0.014425579,"Entry","RPI","",37,3
4,1,0.01446771,"","Dartmouth","",37,1
4,1,0.014480787,"Opponent_breakout","Dartmouth","",37,2
4,1,0.014783218,"Faceoff","Dartmouth","",37,3
4,1,0.014808565,"Opponent_breakout","Dartmouth","",37,4
4,1,0.01481632,"","Dartmouth","",37,5
4,1,0.014832755,"NZ_offense","Dartmouth","",37,6
4,1,0.014863079,"Forecheck","Dartmouth","",37,7
4,1,0.0148647,"","RPI","",38,1
4,1,0.01486713,"Entry","RPI","",38,2
4,1,0.01491921,"","Dartmouth","",38,1
4,1,0.014957176,"Opponent_breakout","Dartmouth","",38,2
4,1,0.014978241,"NZ_offense","Dartmouth","",38,3
4,1,0.015051389,"Opponent_forecheck","Dartmouth","",38,4
4,1,0.01507037,"Opponent_entry","Dartmouth","",38,5
4,1,0.0151081,"","RPI","",39,1
4,1,0.015131134,"Defensive_zone","RPI","",39,2
4,1,0.015208333,"Penalty","RPI","",39,3
4,1,0.015224653,"Breakout","RPI","",39,4
4,1,0.015237153,"NZ_forecheck","RPI","",39,5
4,1,0.015640046,"Power_play","RPI","",39,6
4,1,0.01565162,"Faceoff","RPI","",39,7
4,1,0.015666088,"Offensive_zone","RPI","",39,8
4,1,0.01568264,"","RPI","",39,9
4,1,0.01572639,"Shot_for","RPI","RPI",39,10
4,1,0.01574433,"","Dartmouth","",39,1
4,1,0.01576424,"","RPI","",40,1
4,1,0.016214583,"Faceoff","RPI","",40,2
4,1,0.016222106,"NZ_offense","RPI","",40,3
4,1,0.01624236,"","RPI","",40,4
4,1,0.016310069,"Entry","RPI","",40,5
4,1,0.016345139,"Offensive_zone","RPI","",40,6
4,1,0.016464005,"Opponent_breakout","RPI","",40,7
4,1,0.0164956,"","Dartmouth","",40,1
4,1,0.016495602,"Opponent_forecheck","Dartmouth","",40,2
4,1,0.016498032,"Opponent_entry","Dartmouth","",40,3
4,1,0.01658484,"","RPI","",41,1
4,1,0.016633912,"Breakout","RPI","",41,2
4,1,0.016730671,"Forecheck","RPI","",41,3
4,1,0.016739931,"Entry","RPI","",41,4
4,1,0.01679387,"","Dartmouth","",41,1
4,1,0.016808565,"Opponent_breakout","Dartmouth","",41,2
4,1,0.016842014,"Goalie_touch","Dartmouth","",41,3
4,1,0.016864583,"Breakout","Dartmouth","",41,4
4,1,0.01690949,"","RPI","",42,1
4,1,0.016939352,"Forecheck","RPI","",42,2
4,1,0.01694838,"Entry","RPI","",42,3
4,1,0.017006481,"Offensive_zone","RPI","",42,4
4,1,0.01715278,"Shot_for","RPI","RPI",42,5
4,1,0.01715394,"","Dartmouth","",42,1
4,1,0.01718935,"","RPI","",43,1
4,1,0.01720579,"Shot_for","RPI","RPI",43,2
4,1,0.01722373,"","Dartmouth","",43,1
4,1,0.017251273,"Opponent_breakout","Dartmouth","",43,2
4,1,0.017297801,"Goalie_touch","Dartmouth","",43,3
4,1,0.01732778,"","RPI","",44,1
4,1,0.017351157,"Breakout","RPI","",44,2
4,1,0.01740081,"Forecheck","RPI","",44,3
4,1,0.017408333,"Entry","RPI","",44,4
4,1,0.01746806,"","Dartmouth","",44,1
4,1,0.017480093,"Opponent_breakout","Dartmouth","",44,2
4,1,0.017500116,"Opponent_forecheck","Dartmouth","",44,3
4,1,0.017501968,"Opponent_entry","Dartmouth","",44,4
4,1,0.017605556,"Breakout","Dartmouth","",44,5
4,1,0.017620833,"Forecheck","Dartmouth","",44,6
4,1,0.01763044,"","RPI","",45,1
4,1,0.017639468,"Entry","RPI","",45,2
4,1,0.018464005,"Faceoff","RPI","",45,3
4,1,0.018474653,"NZ_offense","RPI","",45,4
4,1,0.01850625,"","RPI","",45,5
4,1,0.018531134,"Forecheck","RPI","",45,6
4,1,0.018535185,"Entry","RPI","",45,7
4,1,0.0185684,"","Dartmouth","",45,1
4,1,0.018606134,"Opponent_breakout","Dartmouth","",45,2
4,1,0.018623264,"Opponent_entry","Dartmouth","",45,3
4,1,0.018648032,"Goalie_touch","Dartmouth","",45,4
4,1,0.018938194,"Faceoff","Dartmouth","",45,5
4,1,0.018960417,"Offensive_zone","Dartmouth","",45,6
4,1,0.01898472,"","RPI","",46,1
4,1,0.01899213,"Shot_for","RPI","RPI",46,2
4,1,0.01902616,"Shot_for","RPI","RPI",46,3
4,1,0.0190375,"Shot_for","RPI","RPI",46,4
4,1,0.01904167,"","Dartmouth","",46,1
4,1,0.019089583,"Opponent_breakout","Dartmouth","",46,2
4,1,0.019122454,"Opponent_entry","Dartmouth","",46,3
4,1,0.019134722,"Defensive_zone","Dartmouth","",46,4
4,1,0.01917407,"Shot_against","Dartmouth","Dartmouth",46,5
4,1,0.01919502,"","RPI","",47,1
4,1,0.01920567,"","Dartmouth","",47,1
4,1,0.01923403,"Shot_against","Dartmouth","Dartmouth",47,2
4,1,0.019252546,"Breakout","Dartmouth","",47,3
4,1,0.0192838,"","RPI","",48,1
4,1,0.019286111,"NZ_offense","RPI","",48,2
4,1,0.019297454,"Giveaway","RPI","RPI",48,3
4,1,0.019346065,"Entry","RPI","",48,4
4,1,0.019364931,"Offensive_zone","RPI","",48,5
4,1,0.01943738,"","Dartmouth","",48,1
4,1,0.019459954,"Opponent_breakout","Dartmouth","",48,2
4,1,0.019483912,"NZ_offense","Dartmouth","",48,3
4,1,0.01951528,"","RPI","",49,1
4,1,0.019517361,"Forecheck","RPI","",49,2
4,1,0.019526852,"Entry","RPI","",49,3
4,1,0.019578125,"Offensive_zone","RPI","",49,4
4,1,0.01959491,"","Dartmouth","",49,1
4,1,0.019584954,"Takeaway","Dartmouth","Dartmouth",49,2
4,1,0.01961725,"","RPI","",50,1
4,1,0.01963785,"Shot_for","RPI","RPI",50,2
4,1,0.019654745,"Opponent_breakout","RPI","",50,3
4,1,0.01965475,"","Dartmouth","",50,1
4,1,0.019677315,"Opponent_forecheck","Dartmouth","",50,2
4,1,0.019679051,"Opponent_entry","Dartmouth","",50,3
4,1,0.01974653,"","RPI","",51,1
4,1,0.019808449,"Breakout","RPI","",51,2
4,1,0.019865509,"NZ_offense","RPI","",51,3
4,1,0.019909954,"Forecheck","RPI","",51,4
4,1,0.019913773,"Entry","RPI","",51,5
4,1,0.0199816,"","Dartmouth","",51,1
4,1,0.019993287,"Opponent_breakout","Dartmouth","",51,2
4,1,0.020023495,"Opponent_forecheck","Dartmouth","",51,3
4,1,0.020024769,"Opponent_entry","Dartmouth","",51,4
4,1,0.020086343,"Defensive_zone","Dartmouth","",51,5
4,1,0.020094097,"Takeaway","Dartmouth","Dartmouth",51,6
4,1,0.020138889,"Breakout","Dartmouth","",51,7
4,1,0.020139,"","RPI","",52,1
4,1,0.020177662,"Forecheck","RPI","",52,2
4,1,0.020190162,"Entry","RPI","",52,3
4,1,0.02023634,"","Dartmouth","",52,1
4,1,0.020261227,"Opponent_breakout","Dartmouth","",52,2
4,1,0.020302662,"Opponent_entry","Dartmouth","",52,3
4,1,0.020524074,"Faceoff","Dartmouth","",52,4
4,1,0.020556134,"NZ_forecheck","Dartmouth","",52,5
4,1,0.02058935,"","Dartmouth","",52,6
4,1,0.020614005,"Opponent_forecheck","Dartmouth","",52,7
4,1,0.020616898,"Opponent_entry","Dartmouth","",52,8
4,1,0.020627546,"Goalie_touch","Dartmouth","",52,9
4,1,0.02064792,"","RPI","",53,1
4,1,0.020960069,"Faceoff","RPI","",53,2
4,1,0.02098958,"","RPI","",53,3
4,1,0.021053819,"Breakout","RPI","",53,4
4,1,0.02105752,"","RPI","",53,5
4,1,0.021070718,"Forecheck","RPI","",53,6
4,1,0.021079861,"Entry","RPI","",53,7
4,1,0.0211515,"","Dartmouth","",53,1
4,1,0.021157639,"Opponent_breakout","Dartmouth","",53,2
4,1,0.021195255,"Opponent_forecheck","Dartmouth","",53,3
4,1,0.021197222,"Opponent_entry","Dartmouth","",53,4
4,1,0.02130208,"","RPI","",54,1
4,1,0.021331829,"Breakout","RPI","",54,2
4,1,0.021365741,"Entry","RPI","",54,3
4,1,0.021370718,"Offensive_zone","RPI","",54,4
4,1,0.0214066,"Shot_for","RPI","RPI",54,5
4,1,0.021692593,"Faceoff","RPI","",54,6
4,1,0.021705208,"Offensive_zone","RPI","",54,7
4,1,0.02174144,"","RPI","",54,8
4,1,0.02187708,"","Dartmouth","",54,1
4,1,0.021935532,"Opponent_breakout","Dartmouth","",54,2
4,1,0.021945718,"Opponent_entry","Dartmouth","",54,3
4,1,0.021945833,"Opponent_forecheck","Dartmouth","",54,4
4,1,0.021972222,"Breakout","Dartmouth","",54,5
4,1,0.02198333,"","RPI","",55,1
4,2,0.000823148,"Faceoff","RPI","",1,2
4,2,0.000849421,"NZ_offense","RPI","",1,3
4,2,0.000850463,"","RPI","",1,4
4,2,0.000918287,"Forecheck","RPI","",1,5
4,2,0.000920718,"Entry","RPI","",1,6
4,2,0.001227546,"Faceoff","RPI","",1,7
4,2,0.001262963,"","RPI","",1,8
4,2,0.001264931,"Breakout","RPI","",1,9
4,2,0.001296759,"Forecheck","RPI","",1,10
4,2,0.001300231,"Entry","RPI","",1,11
4,2,0.001371296,"Offensive_zone","RPI","",1,12
4,2,0.001683681,"","RPI","",1,13
4,2,0.001757407,"Shot_for","RPI","RPI",1,14
4,2,0.001793981,"Shot_for","RPI","RPI",1,15
4,2,0.002071875,"Shot_for","RPI","RPI",1,16
4,2,0.002156366,"","Dartmouth","",1,1
4,2,0.002087963,"Takeaway","Dartmouth","Dartmouth",1,2
4,2,0.002470833,"Faceoff","Dartmouth","",1,3
4,2,0.002505671,"","Dartmouth","",1,4
4,2,0.002525694,"Takeaway","Dartmouth","Dartmouth",1,5
4,2,0.002536574,"Offensive_zone","Dartmouth","",1,6
4,2,0.002545255,"","RPI","",2,1
4,2,0.002827431,"Giveaway","RPI","RPI",2,2
4,2,0.002840394,"","Dartmouth","",2,1
4,2,0.002851736,"Takeaway","Dartmouth","Dartmouth",2,2
4,2,0.002871412,"Opponent_breakout","Dartmouth","",2,3
4,2,0.002885069,"Takeaway","Dartmouth","Dartmouth",2,4
4,2,0.002896181,"NZ_offense","Dartmouth","",2,5
4,2,0.002921065,"","RPI","",3,1
4,2,0.002923495,"Entry","RPI","",3,2
4,2,0.002941435,"Offensive_zone","RPI","",3,3
4,2,0.002983565,"Shot_for","RPI","RPI",3,4
4,2,0.003063657,"Shot_for","RPI","RPI",3,5
4,2,0.003216667,"Shot_for","RPI","RPI",3,6
4,2,0.00322037,"","Dartmouth","",3,1
4,2,0.003232407,"Opponent_breakout","Dartmouth","",3,2
4,2,0.003257523,"Opponent_entry","Dartmouth","",3,3
4,2,0.00326956,"Defensive_zone","Dartmouth","",3,4
4,2,0.003312963,"Goalie_touch","Dartmouth","",3,5
4,2,0.003316204,"Shot_against","Dartmouth","Dartmouth",3,6
4,2,0.003332639,"","RPI","",4,1
4,2,0.003384722,"Breakout","RPI","",4,2
4,2,0.003416204,"Forecheck","RPI","",4,3
4,2,0.003419097,"Entry","RPI","",4,4
4,2,0.003472685,"Offensive_zone","RPI","",4,5
4,2,0.003537616,"Shot_for","RPI","RPI",4,6
4,2,0.003553588,"Shot_for","RPI","RPI",4,7
4,2,0.003576505,"Shot_for","RPI","RPI",4,8
4,2,0.003664005,"Shot_for","RPI","RPI",4,9
4,2,0.003672454,"","Dartmouth","",4,1
4,2,0.003721412,"Takeaway","Dartmouth","Dartmouth",4,2
4,2,0.003762963,"NZ_forecheck","Dartmouth","",4,3
4,2,0.00386713,"Opponent_forecheck","Dartmouth","",4,4
4,2,0.003869329,"Opponent_entry","Dartmouth","",4,5
4,2,0.003923148,"","RPI","",5,1
4,2,0.00394919,"Breakout","RPI","",5,2
4,2,0.003982523,"Giveaway","RPI","RPI",5,3
4,2,0.003992593,"","Dartmouth","",5,1
4,2,0.00399456,"Opponent_entry","Dartmouth","",5,2
4,2,0.004020602,"Defensive_zone","Dartmouth","",5,3
4,2,0.004028009,"Penalty","Dartmouth","",5,4
